#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   9.49  0.21  1.27286  0.474 3.782  4.145 11.60  0.037 0.00 15.186 15.138 15.489 15.072 14.992 14.997 15.315 14.156 13.898 13.860  1.273 
 1   9.49  0.21  1.42753  0.823 3.756  3.740 11.70  0.037 0.99 13.806 13.765 14.191 13.694 13.584 13.566 13.991 12.684 12.383 12.337  1.428 
 1   9.49  0.21  1.36819  0.614 3.773  3.997 11.90  0.038 0.00 15.134 15.088 15.474 15.019 14.926 14.919 15.287 14.060 13.782 13.740  1.368 
 1   9.49  0.23  0.87044 -0.435 3.700  4.558  6.10  0.012 0.00 11.958 11.991 12.690 11.908 11.698 11.602 12.527 10.579 10.112 10.043  0.870 
 1   9.49  0.23  1.02456 -0.042 3.750  4.437  7.50  0.019 0.94 11.784 11.746 12.250 11.669 11.532 11.494 12.050 10.574 10.225 10.175  1.025 
 1   9.49  0.23  1.12425  0.194 3.772  4.331  9.25  0.030 0.00 13.535 13.483 13.873 13.413 13.319 13.314 13.690 12.456 12.176 12.136  1.124 
 1   9.49  0.23  1.42058  0.831 3.776  3.810  9.30  0.030 0.95 11.505 11.448 11.819 11.380 11.293 11.293 11.635 10.441 10.174 10.133  1.421 
 1   9.49  0.23  1.02824 -0.033 3.751  4.434 10.40  0.035 0.00 15.253 15.219 15.697 15.144 15.016 14.984 15.496 14.080 13.750 13.702  1.028 
 1   9.49  0.23  1.14307  0.235 3.775  4.309 10.50  0.035 0.00 14.682 14.633 15.013 14.564 14.474 14.471 14.832 13.618 13.345 13.305  1.143 
 1   9.49  0.23  1.20572  0.358 3.782  4.234 11.45  0.037 0.77 15.101 15.062 15.459 14.993 14.894 14.884 15.280 14.014 13.720 13.676  1.206 
 1   9.49  0.23  1.27861  0.482 3.782  4.136 11.55  0.037 0.00 15.114 15.064 15.418 14.997 14.918 14.923 15.243 14.081 13.823 13.785  1.279 
 1   9.49  0.23  1.45311  0.901 3.682  3.372 11.55  0.037 0.70 13.952 14.044 14.796 13.965 13.730 13.608 14.565 12.544 12.043 11.960  1.453 
 1   9.49  0.23  1.06188  0.048 3.759  4.399 11.60  0.037 0.90 15.772 15.745 16.231 15.670 15.539 15.504 16.034 14.592 14.253 14.203  1.062 
 1   9.49  0.23  1.44644  0.746 3.690  3.558 12.25  0.038 0.00 15.154 15.236 15.985 15.156 14.924 14.807 15.753 13.750 13.260 13.180  1.446 
 1   9.49  0.23  1.59100  0.597 3.774  4.017 12.70  0.038 0.85 15.978 15.929 16.310 15.860 15.769 15.766 16.125 14.910 14.637 14.596  1.356 
 1   9.49  0.25  0.74971 -0.752 3.658  4.641  8.75  0.027 0.00 15.399 15.601 16.556 15.529 15.208 15.031 16.524 13.895 13.290 13.198  0.750 
 1   9.49  0.25  0.85133 -0.485 3.692  4.568  9.45  0.031 0.00 15.432 15.506 16.255 15.423 15.192 15.080 16.114 14.035 13.542 13.468  0.851 
 1   9.49  0.25  1.34933  0.588 3.775  4.028  9.85  0.033 0.00 13.151 13.096 13.474 13.027 12.938 12.937 13.290 12.084 11.814 11.774  1.349 
 1   9.49  0.25  1.33778  0.571 3.777  4.047 11.00  0.037 0.81 14.018 13.968 14.354 13.899 13.807 13.803 14.169 12.946 12.672 12.631  1.338 
 1   9.49  0.25  1.37036  0.617 3.772  3.993 11.05  0.037 0.00 14.276 14.227 14.617 14.157 14.063 14.057 14.429 13.198 12.921 12.880  1.370 
 1   9.49  0.25  1.20515  0.357 3.782  4.235 12.30  0.038 0.71 16.024 15.988 16.385 15.919 15.820 15.809 16.211 14.936 14.635 14.590  1.205 
 1   9.49  0.25  1.41143  0.707 3.772  3.913 12.35  0.038 0.98 14.688 14.639 15.034 14.569 14.473 14.466 14.844 13.604 13.325 13.283  1.411 
 1   9.49  0.27  0.69386 -0.903 3.639  4.683  8.60  0.026 0.00 15.627 15.924 16.998 15.877 15.481 15.250 16.997 14.067 13.413 13.310  0.694 
 1   9.49  0.27  1.45987  1.117 3.673  3.124 10.40  0.035 0.00 12.378 12.508 13.348 12.428 12.163 12.018 13.102 10.915 10.381 10.288  1.460 
 1   9.49  0.27  1.09136  0.117 3.766  4.369 10.70  0.036 0.00 15.179 15.133 15.555 15.060 14.956 14.943 15.365 14.070 13.776 13.733  1.091 
 1   9.49  0.27  1.09524  0.125 3.767  4.365 11.15  0.037 0.00 15.607 15.562 15.981 15.489 15.386 15.374 15.792 14.502 14.210 14.168  1.095 
 1   9.49  0.27  1.05499  0.032 3.758  4.406 11.60  0.037 0.96 15.648 15.613 16.086 15.537 15.413 15.384 15.887 14.484 14.161 14.113  1.055 
 1   9.49  0.27  1.50079  1.880 3.649  2.276 11.60  0.037 0.73 11.652 11.876 12.847 11.804 11.486 11.296 12.562 10.123  9.525  9.409  1.501 
 1   9.49  0.29  0.90695 -0.340 3.714  4.536  8.55  0.025 0.00 14.170 14.182 14.826 14.099 13.912 13.834 14.643 12.843 12.418 12.354  0.907 
 1   9.49  0.29  0.80122 -0.618 3.674  4.602  9.35  0.030 0.00 15.665 15.797 16.655 15.715 15.442 15.300 16.573 14.207 13.658 13.574  0.801 
 1   9.49  0.29  1.26443  0.460 3.783  4.156 11.05  0.037 0.00 14.671 14.616 14.972 14.547 14.469 14.476 14.796 13.637 13.383 13.345  1.264 
 1   9.49  0.29  1.38388  0.637 3.770  3.970 11.55  0.037 0.82 14.368 14.316 14.714 14.245 14.150 14.145 14.525 13.284 13.007 12.965  1.384 
 1   9.49  0.29  1.15953  0.269 3.778  4.290 11.75  0.038 0.00 15.847 15.794 16.171 15.724 15.637 15.639 15.990 14.790 14.524 14.485  1.160 
 1   9.49  0.29  1.36373  0.608 3.773  4.004 12.45  0.038 0.90 15.169 15.116 15.493 15.046 14.959 14.960 15.310 14.109 13.844 13.804  1.364 
 1   9.49  0.31  1.19285  0.334 3.781  4.250 10.35  0.035 0.00 14.285 14.228 14.593 14.159 14.078 14.084 14.416 13.242 12.985 12.947  1.193 
 1   9.49  0.31  0.96488 -0.190 3.733  4.491 10.45  0.035 0.00 15.696 15.681 16.243 15.600 15.444 15.391 16.041 14.444 14.073 14.016  0.965 
 1   9.49  0.31  1.44704  0.759 3.689  3.543 11.60  0.037 0.00 14.473 14.554 15.317 14.471 14.239 14.121 15.086 13.062 12.575 12.493  1.447 
 1   9.49  0.31  1.07035  0.069 3.761  4.391 11.90  0.038 0.92 15.982 15.947 16.426 15.870 15.745 15.716 16.229 14.813 14.488 14.439  1.070 
 1   9.49  0.33  0.87838 -0.414 3.703  4.554  9.90  0.033 0.00 15.706 15.747 16.450 15.662 15.454 15.360 16.284 14.340 13.885 13.815  0.878 
 1   9.49  0.33  1.07064  0.069 3.762  4.390 11.30  0.037 0.00 15.897 15.851 16.297 15.776 15.665 15.647 16.103 14.765 14.464 14.419  1.071 
 1   9.49  0.33  1.24667  0.430 3.783  4.181 12.25  0.038 0.00 15.944 15.887 16.247 15.818 15.740 15.748 16.070 14.910 14.658 14.620  1.247 
 1   9.49  0.33  1.41736  0.831 3.789  3.863 12.55  0.038 0.00 15.243 15.181 15.511 15.115 15.049 15.065 15.340 14.240 14.007 13.968  1.417 
 1   9.49  0.35  1.00912 -0.081 3.746  4.453 10.20  0.034 0.00 15.172 15.136 15.647 15.057 14.922 14.886 15.445 13.971 13.635 13.584  1.009 
 1   9.49  0.37  1.30671  0.525 3.780  4.095 11.75  0.038 0.00 15.207 15.146 15.518 15.076 14.994 15.000 15.337 14.157 13.902 13.862  1.307 
 1   9.49  0.39  1.42611  0.829 3.760  3.749 12.50  0.038 0.00 15.199 15.147 15.600 15.070 14.958 14.941 15.393 14.055 13.761 13.712  1.426 
 1   9.49  0.41  0.92132 -0.302 3.719  4.525 10.45  0.035 0.00 15.975 15.980 16.617 15.894 15.715 15.644 16.427 14.663 14.258 14.195  0.921 
 1   9.51 -0.57  1.06376  0.321 3.819  4.367 10.45  0.035 0.00 14.418 14.444 14.638 14.401 14.366 14.399 14.522 13.616 13.405 13.380  1.064 
 1   9.51 -0.57  1.50261  0.882 3.846  3.986 11.95  0.038 0.83 14.515 14.544 14.646 14.510 14.525 14.587 14.561 13.852 13.704 13.680  1.254 
 1   9.51 -0.55  1.47316  0.619 3.836  4.181 11.05  0.037 0.80 14.272 14.302 14.442 14.264 14.258 14.309 14.344 13.554 13.381 13.357  1.184 
 1   9.51 -0.53  1.14216  0.509 3.835  4.272  9.95  0.033 0.73 13.287 13.311 13.492 13.270 13.241 13.277 13.382 12.493 12.279 12.250  1.142 
 1   9.51 -0.53  0.94438  0.007 3.784  4.489 10.65  0.036 0.00 15.402 15.412 15.722 15.360 15.272 15.267 15.565 14.423 14.141 14.108  0.944 
 1   9.51 -0.53  1.09937  0.395 3.825  4.330 12.00  0.038 0.99 15.065 15.092 15.273 15.050 15.022 15.060 15.161 14.284 14.084 14.059  1.099 
 1   9.51 -0.53  1.26833  0.909 3.822  3.867 12.45  0.038 0.00 14.947 14.961 15.133 14.920 14.897 14.933 15.025 14.157 13.962 13.934  1.268 
 1   9.51 -0.51  1.11448  0.432 3.828  4.311 10.10  0.034 0.75 13.601 13.622 13.829 13.578 13.537 13.564 13.710 12.766 12.537 12.508  1.114 
 1   9.51 -0.51  1.21221  0.669 3.824  4.095 12.05  0.038 0.00 15.146 15.165 15.338 15.124 15.101 15.139 15.230 14.366 14.171 14.145  1.212 
 1   9.51 -0.49  1.09317  0.373 3.821  4.334 12.00  0.038 0.00 15.837 15.859 16.049 15.816 15.785 15.821 15.934 15.041 14.837 14.812  1.093 
 1   9.51 -0.47  0.74796 -0.546 3.709  4.639  9.75  0.032 0.80 15.563 15.661 16.332 15.596 15.360 15.240 16.163 14.199 13.686 13.609  0.748 
 1   9.51 -0.47  1.04330  0.241 3.807  4.390  9.90  0.033 0.00 14.068 14.079 14.312 14.031 13.979 14.001 14.183 13.199 12.966 12.939  1.043 
 1   9.51 -0.47  1.09052  0.365 3.819  4.333 10.95  0.037 0.00 14.808 14.826 15.022 14.782 14.748 14.783 14.905 14.000 13.793 13.767  1.091 
 1   9.51 -0.45  0.88419 -0.172 3.761  4.545 10.05  0.034 0.00 15.251 15.253 15.650 15.194 15.073 15.042 15.466 14.155 13.824 13.782  0.884 
 1   9.51 -0.45  1.20097  0.626 3.822  4.126 11.90  0.038 0.00 15.106 15.120 15.302 15.077 15.050 15.088 15.190 14.311 14.113 14.087  1.201 
 1   9.51 -0.45  1.25160  0.795 3.830  4.005 12.15  0.038 0.00 14.932 14.946 15.102 14.906 14.894 14.940 14.998 14.177 13.997 13.971  1.252 
 1   9.51 -0.45  1.14621  0.508 3.826  4.241 12.20  0.038 0.00 15.701 15.719 15.891 15.678 15.656 15.699 15.782 14.929 14.738 14.714  1.146 
 1   9.51 -0.45  1.35159  1.774 3.695  2.522 13.40  0.038 0.00 13.735 13.817 14.477 13.753 13.526 13.409 14.194 12.371 11.877 11.806  1.352 
 1   9.51 -0.43  1.09865  0.387 3.818  4.310 10.60  0.036 0.00 14.403 14.416 14.617 14.372 14.337 14.370 14.498 13.587 13.378 13.352  1.099 
 1   9.51 -0.43  1.02562  0.191 3.800  4.403 11.55  0.037 0.00 15.841 15.849 16.108 15.799 15.735 15.749 15.969 14.934 14.687 14.658  1.026 
 1   9.51 -0.41  0.19847 -2.172 3.563  5.106  5.65  0.010 0.88 15.297 15.951 17.567 16.090 15.307 14.848 17.434 13.535 12.979 12.763  0.198 
 1   9.51 -0.41  0.82557 -0.340 3.738  4.592  8.35  0.024 0.00 13.969 13.974 14.456 13.910 13.756 13.701 14.256 12.769 12.387 12.336  0.826 
 1   9.51 -0.41  0.59825 -1.017 3.645  4.756  8.40  0.025 0.00 15.713 15.956 16.929 15.897 15.547 15.348 16.899 14.197 13.562 13.459  0.598 
 1   9.51 -0.41  1.06327  0.293 3.808  4.349  9.10  0.029 0.77 12.913 12.916 13.190 12.865 12.795 12.802 13.049 11.972 11.705 11.671  1.063 
 1   9.51 -0.41  1.00302  0.132 3.793  4.425 10.45  0.035 0.00 14.890 14.892 15.176 14.840 14.767 14.774 15.028 13.947 13.686 13.655  1.003 
 1   9.51 -0.41  1.28872  0.879 3.776  3.719 10.45  0.035 0.00 13.023 13.017 13.346 12.962 12.867 12.855 13.179 11.997 11.706 11.668  1.289 
 1   9.51 -0.41  1.19726  0.607 3.817  4.125 10.85  0.036 0.00 14.103 14.111 14.309 14.066 14.033 14.067 14.190 13.283 13.077 13.049  1.197 
 1   9.51 -0.41  1.02143  0.180 3.797  4.403 11.25  0.037 0.82 15.264 15.271 15.585 15.217 15.129 15.124 15.430 14.274 13.986 13.950  1.021 
 1   9.51 -0.41  1.09955  0.389 3.816  4.299 11.35  0.037 0.90 14.698 14.707 14.944 14.659 14.607 14.628 14.812 13.825 13.592 13.563  1.100 
 1   9.51 -0.41  1.04030  0.231 3.802  4.379 11.50  0.037 0.74 15.512 15.525 15.822 15.473 15.392 15.390 15.678 14.544 14.255 14.218  1.040 
 1   9.51 -0.41  1.30495  0.796 3.723  3.594 11.80  0.038 0.00 14.581 14.616 15.155 14.552 14.372 14.293 14.920 13.322 12.901 12.843  1.305 
 1   9.51 -0.41  1.17990  0.572 3.820  4.163 12.15  0.038 0.96 14.842 14.853 15.044 14.809 14.779 14.816 14.928 14.036 13.835 13.808  1.180 
 1   9.51 -0.39  0.26092 -1.942 3.577  5.049  5.85  0.010 0.00 15.474 15.982 17.434 16.044 15.397 15.009 17.366 13.751 13.193 13.011  0.261 
 1   9.51 -0.39  0.67520 -0.793 3.671  4.690  8.80  0.027 0.86 15.092 15.280 16.148 15.216 14.908 14.736 16.068 13.617 13.020 12.926  0.675 
 1   9.51 -0.39  1.01537  0.165 3.795  4.404 11.15  0.037 0.00 15.508 15.510 15.790 15.458 15.388 15.396 15.643 14.572 14.315 14.284  1.015 
 1   9.51 -0.39  1.20631  0.618 3.813  4.099 11.40  0.037 0.94 14.046 14.052 14.260 14.006 13.969 14.000 14.138 13.212 13.000 12.972  1.206 
 1   9.51 -0.39  1.03728  0.225 3.800  4.375 11.50  0.037 0.00 15.708 15.712 15.972 15.661 15.599 15.613 15.832 14.799 14.553 14.524  1.037 
 1   9.51 -0.39  1.05020  0.260 3.803  4.357 11.65  0.037 0.00 15.770 15.775 16.025 15.725 15.668 15.686 15.889 14.877 14.638 14.609  1.050 
 1   9.51 -0.39  1.10070  0.393 3.814  4.287 11.85  0.038 0.00 15.638 15.647 15.862 15.600 15.560 15.589 15.738 14.798 14.582 14.555  1.101 
 1   9.51 -0.39  1.15404  0.515 3.818  4.204 11.90  0.038 0.00 15.382 15.391 15.589 15.346 15.313 15.348 15.471 14.565 14.360 14.333  1.154 
 1   9.51 -0.39  1.16705  0.542 3.818  4.180 12.05  0.038 0.00 15.465 15.473 15.672 15.428 15.395 15.429 15.553 14.645 14.439 14.412  1.167 
 1   9.51 -0.39  1.07447  0.325 3.809  4.324 12.50  0.038 0.97 15.808 15.814 16.057 15.765 15.710 15.731 15.923 14.925 14.691 14.662  1.074 
 1   9.51 -0.39  1.24520  0.709 3.810  4.011 12.80  0.038 0.91 15.314 15.319 15.533 15.273 15.233 15.261 15.409 14.469 14.253 14.224  1.245 
 1   9.51 -0.37  0.49906 -1.302 3.617  4.852  7.40  0.018 0.00 15.426 15.763 16.930 15.733 15.284 15.021 16.916 13.828 13.192 13.064  0.499 
 1   9.51 -0.37  1.20321  0.608 3.825  4.155  9.65  0.032 0.00 12.901 12.905 13.080 12.862 12.841 12.884 12.969 12.114 11.923 11.898  1.203 
 1   9.51 -0.37  1.35278  1.765 3.690  2.509 10.20  0.034 0.00 10.557 10.649 11.341 10.583 10.347 10.224 11.054  9.171  8.663  8.588  1.353 
 1   9.51 -0.37  1.34578  1.856 3.667  2.326 10.65  0.036 0.00 10.779 10.943 11.747 10.879 10.600 10.440 11.448  9.324  8.742  8.653  1.346 
 1   9.51 -0.37  0.97382  0.055 3.787  4.464 10.90  0.036 0.00 15.533 15.531 15.839 15.477 15.395 15.395 15.683 14.557 14.284 14.251  0.974 
 1   9.51 -0.37  1.33578  1.305 3.693  2.976 10.95  0.037 0.00 12.456 12.546 13.219 12.480 12.249 12.130 12.949 11.085 10.582 10.510  1.336 
 1   9.51 -0.37  1.34727  2.042 3.656  2.097 11.10  0.037 0.00 10.766 10.972 11.834 10.910 10.607 10.428 11.525  9.279  8.661  8.564  1.347 
 1   9.51 -0.37  1.08438  0.376 3.819  4.318 11.20  0.037 0.89 14.625 14.631 14.866 14.582 14.532 14.555 14.735 13.752 13.521 13.492  1.084 
 1   9.51 -0.37  1.32491  0.971 3.706  3.360 11.25  0.037 0.00 13.592 13.653 14.265 13.587 13.380 13.280 14.013 12.268 11.803 11.738  1.325 
 1   9.51 -0.37  1.09371  0.394 3.820  4.309 11.30  0.037 0.00 15.084 15.094 15.289 15.049 15.018 15.055 15.172 14.275 14.073 14.047  1.094 
 1   9.51 -0.37  1.27310  0.738 3.805  3.970 11.80  0.038 0.00 14.726 14.724 14.962 14.676 14.625 14.645 14.829 13.839 13.608 13.578  1.273 
 1   9.51 -0.37  1.47625  0.654 3.820  4.099 11.95  0.038 0.83 15.086 15.091 15.282 15.047 15.019 15.056 15.166 14.277 14.077 14.050  1.227 
 1   9.51 -0.37  1.01102  0.159 3.798  4.423 12.05  0.038 0.92 15.925 15.926 16.229 15.872 15.792 15.793 16.075 14.956 14.684 14.651  1.011 
 1   9.51 -0.37  1.17851  0.559 3.827  4.205 12.45  0.038 0.00 15.822 15.833 16.004 15.791 15.773 15.817 15.895 15.051 14.865 14.839  1.179 
 1   9.51 -0.35  0.90453 -0.151 3.760  4.533 10.05  0.034 0.86 14.784 14.795 15.250 14.732 14.589 14.541 15.062 13.619 13.248 13.199  0.905 
 1   9.51 -0.35  1.02438  0.178 3.799  4.413 10.10  0.034 0.74 14.241 14.248 14.559 14.194 14.108 14.102 14.413 13.248 12.950 12.911  1.024 
 1   9.51 -0.35  0.85440 -0.283 3.743  4.572 10.10  0.034 0.00 15.577 15.583 16.051 15.519 15.372 15.323 15.852 14.400 14.032 13.983  0.854 
 1   9.51 -0.35  0.88504 -0.201 3.754  4.548 10.25  0.035 0.95 14.916 14.920 15.374 14.857 14.716 14.670 15.178 13.754 13.394 13.346  0.885 
 1   9.51 -0.35  0.86992 -0.241 3.749  4.560 10.30  0.035 0.00 15.672 15.673 16.119 15.610 15.472 15.429 15.922 14.519 14.164 14.117  0.870 
 1   9.51 -0.35  0.88718 -0.196 3.755  4.547 10.40  0.035 0.00 15.660 15.659 16.083 15.597 15.467 15.431 15.892 14.532 14.190 14.146  0.887 
 1   9.51 -0.35  1.04653  0.242 3.806  4.385 10.80  0.036 0.00 14.966 14.968 15.210 14.918 14.865 14.887 15.076 14.083 13.851 13.823  1.047 
 1   9.51 -0.35  1.42191  0.692 3.811  4.036 11.00  0.037 0.88 14.039 14.038 14.256 13.991 13.950 13.978 14.130 13.184 12.968 12.939  1.256 
 1   9.51 -0.35  1.18348  0.555 3.826  4.206 11.15  0.037 0.00 14.532 14.540 14.715 14.496 14.477 14.520 14.604 13.752 13.563 13.538  1.183 
 1   9.51 -0.35  1.22259  0.632 3.822  4.127 11.20  0.037 0.90 13.904 13.909 14.101 13.865 13.836 13.874 13.985 13.096 12.896 12.870  1.223 
 1   9.51 -0.35  0.99716  0.102 3.791  4.444 11.40  0.037 0.00 15.916 15.915 16.209 15.861 15.785 15.790 16.057 14.960 14.696 14.664  0.997 
 1   9.51 -0.35  1.04453  0.236 3.805  4.388 11.45  0.037 0.00 15.630 15.633 15.878 15.583 15.529 15.550 15.743 14.745 14.512 14.483  1.045 
 1   9.51 -0.35  1.29338  0.784 3.805  3.930 11.70  0.037 0.93 13.982 13.981 14.196 13.935 13.895 13.923 14.071 13.131 12.915 12.886  1.293 
 1   9.51 -0.35  1.22182  0.630 3.822  4.128 11.85  0.038 0.78 14.825 14.828 15.041 14.782 14.743 14.772 14.918 13.979 13.762 13.733  1.222 
 1   9.51 -0.35  1.86116  0.863 3.762  3.689 12.20  0.038 0.71 14.812 14.809 15.194 14.750 14.634 14.606 15.007 13.720 13.399 13.356  1.315 
 1   9.51 -0.35  1.32847  0.894 3.709  3.449 12.85  0.038 0.00 15.385 15.441 16.042 15.375 15.172 15.076 15.795 14.072 13.615 13.550  1.328 
 1   9.51 -0.35  1.31563  0.858 3.760  3.685 12.90  0.038 0.00 15.525 15.523 15.917 15.464 15.344 15.313 15.726 14.423 14.097 14.054  1.316 
 1   9.51 -0.35  1.34203  1.266 3.694  3.021 13.70  0.038 0.00 15.306 15.394 16.065 15.328 15.098 14.980 15.797 13.937 13.437 13.364  1.342 
 1   9.51 -0.33  0.88735 -0.207 3.752  4.548  9.35  0.030 0.00 14.637 14.631 15.064 14.569 14.437 14.399 14.871 13.496 13.150 13.105  0.887 
 1   9.51 -0.33  0.78991 -0.472 3.716  4.618  9.60  0.032 0.00 15.551 15.587 16.168 15.519 15.329 15.246 15.971 14.261 13.823 13.762  0.790 
 1   9.51 -0.33  0.81232 -0.406 3.726  4.605  9.90  0.033 0.00 15.684 15.705 16.241 15.637 15.465 15.394 16.036 14.434 14.025 13.968  0.812 
 1   9.51 -0.33  0.95676 -0.027 3.775  4.490  9.95  0.033 0.00 14.788 14.778 15.129 14.721 14.622 14.609 14.958 13.750 13.454 13.417  0.957 
 1   9.51 -0.33  1.00054  0.093 3.789  4.446 10.35  0.035 0.00 14.887 14.882 15.184 14.827 14.749 14.753 15.029 13.919 13.651 13.619  1.001 
 1   9.51 -0.33  0.97312  0.018 3.780  4.474 10.75  0.036 0.00 15.476 15.470 15.803 15.413 15.322 15.315 15.637 14.465 14.179 14.144  0.973 
 1   9.51 -0.33  1.19880  0.572 3.823  4.184 11.05  0.037 0.00 14.390 14.394 14.577 14.350 14.327 14.368 14.463 13.596 13.403 13.377  1.199 
 1   9.51 -0.33  1.17791  0.531 3.826  4.226 11.25  0.037 0.00 14.692 14.699 14.876 14.655 14.635 14.678 14.764 13.909 13.720 13.695  1.178 
 1   9.51 -0.33  1.12516  0.427 3.820  4.287 11.30  0.037 0.00 15.002 15.007 15.205 14.962 14.932 14.969 15.086 14.190 13.988 13.962  1.125 
 1   9.51 -0.33  1.11988  0.417 3.819  4.293 11.45  0.037 0.72 15.033 15.042 15.279 14.993 14.942 14.962 15.152 14.151 13.906 13.873  1.120 
 1   9.51 -0.33  1.05539  0.248 3.805  4.380 11.70  0.037 0.00 15.850 15.851 16.096 15.801 15.747 15.769 15.961 14.964 14.731 14.703  1.055 
 1   9.51 -0.33  1.32983  0.806 3.719  3.577 11.75  0.038 0.75 14.320 14.352 14.869 14.288 14.118 14.047 14.646 13.085 12.673 12.616  1.330 
 1   9.51 -0.33  1.29802  0.777 3.803  3.933 12.05  0.038 0.86 14.481 14.478 14.707 14.430 14.384 14.408 14.577 13.609 13.385 13.356  1.298 
 1   9.51 -0.31  0.93217 -0.104 3.764  4.514  9.40  0.031 0.87 14.009 14.009 14.449 13.947 13.812 13.771 14.261 12.859 12.503 12.455  0.932 
 1   9.51 -0.31  1.32290  0.892 3.776  3.717 10.05  0.034 0.00 12.591 12.576 12.910 12.519 12.426 12.415 12.740 11.557 11.269 11.231  1.323 
 1   9.51 -0.31  1.31558  0.887 3.805  3.836 10.25  0.035 0.84 12.504 12.495 12.723 12.447 12.402 12.427 12.593 11.628 11.406 11.376  1.316 
 1   9.51 -0.31  1.09539  0.349 3.813  4.327 10.80  0.036 0.00 14.698 14.698 14.918 14.650 14.610 14.641 14.792 13.850 13.635 13.607  1.095 
 1   9.51 -0.31  1.22265  0.606 3.820  4.146 10.95  0.037 0.00 14.205 14.205 14.398 14.160 14.133 14.171 14.281 13.393 13.194 13.167  1.223 
 1   9.51 -0.31  0.96730 -0.015 3.775  4.484 11.30  0.037 0.90 15.616 15.613 16.004 15.552 15.437 15.411 15.823 14.528 14.205 14.163  0.967 
 1   9.51 -0.31  1.17146  0.505 3.824  4.242 11.30  0.037 0.00 14.806 14.811 14.995 14.766 14.743 14.785 14.880 14.013 13.821 13.795  1.171 
 1   9.51 -0.31  1.36167  1.617 3.677  2.607 11.65  0.037 0.00 12.378 12.509 13.269 12.442 12.182 12.039 12.979 10.949 10.399 10.315  1.362 
 1   9.51 -0.31  1.11236  0.388 3.816  4.306 11.70  0.037 0.00 15.500 15.503 15.714 15.456 15.420 15.453 15.590 14.667 14.458 14.431  1.112 
 1   9.51 -0.31  1.24581  0.649 3.815  4.090 11.75  0.038 0.84 14.560 14.558 14.781 14.510 14.468 14.496 14.653 13.702 13.484 13.455  1.246 
 1   9.51 -0.31  1.26616  0.686 3.809  4.035 11.80  0.038 0.00 14.856 14.851 15.079 14.803 14.758 14.784 14.949 13.985 13.764 13.734  1.266 
 1   9.51 -0.31  1.22251  0.606 3.820  4.146 12.05  0.038 0.00 15.306 15.307 15.500 15.262 15.234 15.272 15.383 14.494 14.295 14.268  1.223 
 1   9.51 -0.31  1.12455  0.412 3.817  4.293 12.10  0.038 0.00 15.840 15.843 16.049 15.796 15.763 15.798 15.927 15.015 14.809 14.782  1.125 
 1   9.51 -0.31  1.40478  0.786 3.733  3.655 12.95  0.038 0.95 15.751 15.771 16.273 15.706 15.545 15.482 16.050 14.535 14.144 14.090  1.331 
 1   9.51 -0.29  0.72397 -0.683 3.682  4.656  7.10  0.017 0.00 13.578 13.681 14.424 13.610 13.359 13.230 14.296 12.165 11.628 11.551  0.724 
 1   9.51 -0.29  1.34194  0.817 3.713  3.547  9.15  0.029 0.00 11.877 11.916 12.502 11.849 11.656 11.568 12.261 10.575 10.131 10.069  1.342 
 1   9.51 -0.29  0.85450 -0.311 3.737  4.575  9.20  0.029 0.99 14.026 14.033 14.535 13.966 13.809 13.751 14.333 12.812 12.425 12.373  0.855 
 1   9.51 -0.29  0.88038 -0.244 3.746  4.555  9.80  0.033 0.00 15.179 15.178 15.640 15.114 14.972 14.926 15.442 14.008 13.647 13.599  0.880 
 1   9.51 -0.29  1.25049  0.646 3.814  4.090  9.90  0.033 0.84 12.736 12.728 12.957 12.680 12.635 12.662 12.827 11.865 11.644 11.615  1.250 
 1   9.51 -0.29  1.21672  0.582 3.820  4.166 10.30  0.035 0.00 13.615 13.613 13.808 13.567 13.539 13.577 13.689 12.799 12.600 12.573  1.217 
 1   9.51 -0.29  0.85047 -0.322 3.736  4.578 10.45  0.035 0.93 15.453 15.478 16.018 15.410 15.237 15.166 15.819 14.204 13.791 13.734  0.850 
 1   9.51 -0.29  1.32094  0.886 3.800  3.817 10.55  0.036 0.00 13.105 13.091 13.343 13.040 12.984 13.000 13.204 12.187 11.950 11.918  1.321 
 1   9.51 -0.29  1.03113  0.143 3.792  4.422 10.70  0.036 0.00 15.112 15.105 15.397 15.050 14.978 14.985 15.245 14.157 13.898 13.866  1.031 
 1   9.51 -0.29  1.06025  0.225 3.801  4.387 10.90  0.036 0.97 14.474 14.468 14.746 14.415 14.348 14.359 14.599 13.538 13.287 13.256  1.060 
 1   9.51 -0.29  1.34878  0.943 3.704  3.385 11.00  0.037 1.00 12.678 12.740 13.368 12.672 12.462 12.360 13.116 11.342 10.873 10.806  1.349 
 1   9.51 -0.29  1.01581  0.101 3.787  4.439 11.00  0.037 0.00 15.518 15.510 15.819 15.455 15.375 15.377 15.662 14.541 14.271 14.238  1.016 
 1   9.51 -0.29  0.94356 -0.087 3.765  4.506 11.05  0.037 0.82 15.706 15.717 16.163 15.654 15.515 15.471 15.980 14.553 14.186 14.136  0.944 
 1   9.51 -0.29  1.53806  0.709 3.803  3.995 11.30  0.037 0.84 14.298 14.289 14.536 14.239 14.185 14.205 14.399 13.397 13.164 13.133  1.286 
