Index,Occurrence,Gamma,Tau
874,0.21411923397446986,-0.0003152396086906527,-0.36779657812526284
875,0.21537512865708153,-0.0002585315937942591,-0.2424972065476767
876,0.20986190499710172,-0.00022271086100901264,-0.29868161238393676
877,0.21307055799325203,-0.0002520047473547443,-0.44478105493211273
878,0.21661846124279405,-0.00029624981002352824,-0.39830198462599414
879,0.20622328848640442,-0.00023142152865623117,-0.3092793592218164
880,0.20085644266977104,-0.00031706768494512046,-0.46191049364857434
881,0.21400662185120323,-0.00029505635412270276,-0.4405903089916776
882,0.20785163618676028,-0.0002662100881820138,-0.2785477592961655
883,0.2060639224482706,-0.00023025885869398812,-0.31934698768786085
884,0.2097694247617244,-0.00022202694946036526,-0.3256420793455379
885,0.2247803379517948,-0.00028856486775037535,-0.4989371927078309
886,0.21679310005407904,-0.00028658758524348024,-0.2802343340487523
887,0.20912487607532437,-0.00025065248201267004,-0.34775738052244676
888,0.19818860682187955,-0.0002895647430948754,-0.2609071924750497
889,0.20187038760749332,-0.00020862036320413606,-0.29533849312518007
890,0.20503866863531,-0.00023242592753172227,-0.27410695683114716
891,0.2057128176407118,-0.0002549278062710402,-0.3973934214019282
892,0.22454135049482493,-0.0002726339657494006,-0.3342050102827803
893,0.20691435538116865,-0.00021912796697107068,-0.17127104352202205
894,0.19940703364226048,-0.00024792735611060373,-0.3230785479170463
895,0.20980572640820405,-0.00021445215441618558,-0.482157898097503
896,0.20592251395749034,-0.0002777029189098029,-0.4384797913807127
897,0.20529514218164546,-0.00026186121327287923,-0.33905213622349006
898,0.2123733828109114,-0.00027752710899289263,-0.3759274484332534
899,0.20877769975013988,-0.00024826485050438707,-0.38131437922585165
900,0.20824034607740133,-0.00025139094103207387,-0.20255543201671078
901,0.21234332088469682,-0.00028128560396013563,-0.24272002324887693
902,0.21476813824469987,-0.00022608372570172953,-0.28429512156566394
903,0.21321868040057085,-0.00026758963549384883,-0.3727585085854408
904,0.21154810494076903,-0.00019786400324933577,-0.4034144769198334
905,0.2011023089437743,-0.00030909604220231534,-0.33224820966797014
906,0.2223933716514226,-0.00019765828623193951,-0.20390187151221584
907,0.20398486278154387,-0.0003434756913684939,-0.39598118590226156
908,0.20514971614053323,-0.00027237577828089345,-0.2788230264888403
909,0.20973654283464388,-0.00027704673759611903,-0.36833519928429753
910,0.19994459235151052,-0.0002988228107830542,-0.3229102782458623
911,0.20692427524449963,-0.0002445522253005235,-0.3951495856610895
912,0.21367473274905302,-0.00020926726866563592,-0.40724928075848715
913,0.21063320348409192,-0.0002687056717209861,-0.361769267678685
914,0.20849716957637837,-0.00028606101674815137,-0.23962418098699734
915,0.21661235726600597,-0.0002652006311047393,-0.23669832068754093
916,0.2096033337056744,-0.0002540756691201963,-0.250429279037479
917,0.2149176032314229,-0.00024246110672571385,-0.48941279660847953
918,0.20465289754166233,-0.00024544382233133316,-0.4574015790315273
919,0.19950286274678758,-0.0002305978315717378,-0.3247742798075948
920,0.20633002932538325,-0.0002874604094306002,-0.32796198536734983
921,0.2138720425240374,-0.00030337014137312194,-0.43589022244087006
922,0.212840703124541,-0.00019882331718492304,-0.16934064317909137
923,0.20830619781816,-0.0002366768928792617,-0.32262877348409685
924,0.21506104563402917,-0.00023870762056538492,-0.41871357727642255
925,0.21178127598331842,-0.0002905585042634903,-0.36072970135648547
926,0.21260994574071218,-0.0002748393698342542,-0.33717254914695793
927,0.2111646970633716,-0.00026083300528679024,-0.36622838691553256
928,0.1967430742149232,-0.0003058619651599405,-0.26157224154649744
929,0.20626094672738582,-0.0002370328728343533,-0.3943417664513608
930,0.2036980856525853,-0.00022162356677675327,-0.2851850532566767
931,0.20325294100068692,-0.000262728997819088,-0.44575896786115415
932,0.21989256327868462,-0.0002768747653296106,-0.38705098210316913
933,0.21451872317653092,-0.00023875414227594744,-0.26491231730324627
934,0.20255796276060833,-0.000262274009004267,-0.324938873266848
935,0.2116784473900365,-0.00020713180228968927,-0.36348136350461663
936,0.20433341537754113,-0.00031473185350039016,-0.46069310636415567
937,0.20889344394603698,-0.0002286106434878677,-0.2468529048204663
938,0.22767271252216792,-0.000291521574256247,-0.43792049492703367
939,0.21211744071815553,-0.00018506107834173984,-0.42555792819572397
940,0.21227827902083124,-0.00020849778291072413,-0.3303558722645925
941,0.21120856370171748,-0.00026696340999015375,-0.1718670812222728
942,0.21282527716699678,-0.00024272731172837297,-0.342275755503386
943,0.21843416865995402,-0.00028105555328060964,-0.30522061058672856
944,0.19943892180985362,-0.0002776567505784821,-0.2314162492330395
945,0.20148439585360384,-0.0003150703697960783,-0.3462094338356948
946,0.21156523979479785,-0.00016415640939470172,-0.2291563046358095
947,0.2125369709453792,-0.0003123315413916418,-0.41042330383280534
948,0.20800629287320826,-0.00026613742656109195,-0.2678177212888853
949,0.2087222757835273,-0.00032327984749714716,-0.3662274516751523
950,0.20759234305875746,-0.0003395169436945161,-0.3204592642144963
951,0.20716168270757945,-0.0002454395738516316,-0.2601656116160554
952,0.21836325907190574,-0.00024811796666776803,-0.392385205256217
953,0.20958560237256285,-0.0002811627149482719,-0.3604273368369028
954,0.21414005732863572,-0.00029359275762837883,-0.33055465144353724
955,0.2128328448699497,-0.000260469726953011,-0.3600751429059953
956,0.21464320483659943,-0.00023845717776407936,-0.23989496400097354
957,0.21575424090625617,-0.0002665843364483557,-0.47319809577304717
958,0.212540091622899,-0.0002811988419405231,-0.46238562636494823
959,0.19950286274678758,-0.0002305978315717378,-0.3247742798075948
960,0.1973590163681212,-0.00023828498486579315,-0.2568386033447971
961,0.21297972947854338,-0.0002994077451520732,-0.43641647148748597
962,0.21283980705008293,-0.00020728633369771385,-0.2708680527851305
963,0.19991668455194006,-0.00023840599530773615,-0.32446295375125384
964,0.21618039041573406,-0.0002626412957415191,-0.38181423083215826
965,0.20941404268961444,-0.00033878515514493735,-0.3111757463060053
966,0.20763593320584112,-0.00024567986861825735,-0.29652858884028155
967,0.2185379994597138,-0.00029232547718730385,-0.3936827607417771
968,0.20350478812412748,-0.0002860022113680115,-0.2436211089237199
969,0.21305438614178945,-0.00021478538131439033,-0.3716852142045357
970,0.20495185131474436,-0.0002377890208037477,-0.25602993194084694
971,0.202645113667475,-0.00029881646924430913,-0.40155393597232064
972,0.21698065462047,-0.00028739694042599016,-0.4384849697469071
973,0.22073361675045372,-0.0002154495488519252,-0.29962117765403545
974,0.2029952394794441,-0.0003116419548990181,-0.3843836150119546
975,0.20775922112381273,-0.00022581802004026412,-0.38749187385163325
976,0.20413554375681198,-0.00030834799889367637,-0.43766350515872543
977,0.21237383767041768,-0.00022603590626312626,-0.24117192266808996
978,0.22732220024577948,-0.00027522659956726535,-0.33412643381813323
979,0.20643035001066717,-0.00026387664557115254,-0.396200589979841
980,0.2149822678850779,-0.0002067303342220543,-0.2960854460981274
981,0.21054480191019093,-0.00026965326496236234,-0.2606271098602865
982,0.22390269242825106,-0.00023947639649277142,-0.3283803370699313
983,0.21342696105058184,-0.00023853727013744717,-0.24483408825200143
984,0.2126791791022748,-0.00023317560800684904,-0.19291246507304183
985,0.20194015813173605,-0.00026575135138025123,-0.36406677981475893
986,0.20695593450929145,-0.0002047360131014605,-0.3203507372783953
987,0.2117446033881431,-0.0002769832336798893,-0.2879214104960671
988,0.20062143201246274,-0.0003153608880309456,-0.24239388737434037
989,0.20640363169738762,-0.0002949499443238543,-0.35020004690827033
990,0.20771946662282098,-0.0002679753157691096,-0.34731621458461703
991,0.20587606338153963,-0.00024038621837876425,-0.28710647373526305
992,0.22891784578706836,-0.0002758785706114602,-0.4456233909187634
993,0.21003314688202196,-0.00024972829453319276,-0.387858104260796
994,0.2085098446583441,-0.0003345077592067175,-0.39516807695110556
995,0.2279645653732626,-0.00022428264676350678,-0.37460983326946196
996,0.21519087473463688,-0.000236831714354662,-0.25438054240224
997,0.20707771061211533,-0.0002734671339047185,-0.3876682881788931
998,0.2136669665618,-0.00022969810670945274,-0.5116939686757769
999,0.20049283504957888,-0.00024436509258525394,-0.38112797157640976
1000,0.19936355326423544,-0.00025439404810567614,-0.2919434243725918
1001,0.20837824496787177,-0.00026823230318940124,-0.4514422368558795
1002,0.2072410800519326,-0.00022580728100100351,-0.22563931808793214
1003,0.20229276971271198,-0.00028515810705848023,-0.37524214894860924
1004,0.21415385859809266,-0.0002990551881965331,-0.38174701974834335
1005,0.2079420148042605,-0.00032671025629262365,-0.33092940986457886
1006,0.21164334211310487,-0.0002534131128088974,-0.3070110783517451
1007,0.21059290453281687,-0.00025239982800549576,-0.3636560568252214
1008,0.21028084155459165,-0.0002680039744158276,-0.255227195603615
1009,0.21151894673700433,-0.0002667596980150615,-0.3256494400136781
1010,0.21110502545304904,-0.00022689995373903555,-0.2397323854044111
1011,0.20624944781959736,-0.0003054428999409714,-0.3501869091351793
1012,0.2094799261026566,-0.00030750533471257305,-0.41236073740596674
1013,0.21699078443181297,-0.0002471957356210575,-0.37135179067155266
1014,0.20455387975388223,-0.00025088350026156923,-0.3239233075112425
1015,0.2083944250359051,-0.00024308503181195507,-0.3576192341426335
1016,0.20636488077022236,-0.00026999579722790834,-0.3147532034534256
1017,0.2160833869823673,-0.00020668077034368461,-0.29320287934796346
1018,0.21811984258898226,-0.00028707224827917704,-0.2830400569804417
1019,0.2074357948168934,-0.0002571837584802813,-0.40821067484755513
1020,0.21679665856325503,-0.0003003286385436887,-0.3973320410116906
1021,0.21052863414592737,-0.00024366760014544412,-0.18949032773504526
1022,0.22868292638063636,-0.00021149907498195812,-0.26453054589812736
1023,0.21056807499035557,-0.00024776298908218107,-0.27850822374979944
1024,0.2116313475976923,-0.0002356758287525414,-0.1975235190427712
1025,0.20464632086310863,-0.0002486690493984544,-0.3823879184411657
1026,0.20003653212841765,-0.00027203598757098783,-0.36604855183448776
1027,0.21372858838871012,-0.00026826219372902416,-0.31377073788397425
1028,0.2002623262713079,-0.0002952682125284984,-0.30465504358279893
1029,0.20810095575940335,-0.00032615880170042626,-0.3914961469500278
1030,0.2176133882524901,-0.0002794301163198356,-0.23723161643762058
1031,0.204776625653541,-0.00023087388459206083,-0.304789873047888
1032,0.21923584756583364,-0.00026506853903825325,-0.3880810948727751
1033,0.2102649259615586,-0.00026231942872090546,-0.3902117194690752
1034,0.20847310520811257,-0.00032116841372765455,-0.3359910055269282
1035,0.21208678867293118,-0.0002583350707408801,-0.36514034724052735
1036,0.21237728521320298,-0.00025668562068741746,-0.30503219623511224
1037,0.20280806722459022,-0.00024645385494449697,-0.3296109463044225
1038,0.21646435585481133,-0.00024643268846445714,-0.4926795826067262
1039,0.20119445801569003,-0.00022841989327807447,-0.3297665474908265
1040,0.19786039332303307,-0.0002526195138745197,-0.31001666729171357
1041,0.2076314245083426,-0.0002561308320194744,-0.38609468118433027
1042,0.20207432901600159,-0.00022248056590730187,-0.18862174961451994
1043,0.20717599480802223,-0.00026442694535323765,-0.3141212384486329
1044,0.21278681669060645,-0.0002848286256272397,-0.352944047066441
1045,0.20151500450176307,-0.0002585854252726952,-0.20949926024041077
1046,0.2169295774394031,-0.0002642670443555335,-0.31822360334930266
1047,0.2044276341683786,-0.00026808258399518066,-0.3456905623471742
1048,0.21287720702657015,-0.00028267585894064536,-0.24439138132971605
1049,0.21169119451953144,-0.00026803772244466127,-0.31205109818649096
1050,0.2022800847896823,-0.00025002966048031684,-0.2761054437247103
1051,0.2048521080536369,-0.00035113460442172005,-0.3792475297775891
1052,0.21825131882628002,-0.0002697415898245966,-0.3612430921810069
1053,0.2234076102083547,-0.0002541230065682375,-0.41123798256460975
1054,0.20885750722345103,-0.0002694636803391833,-0.32388854939904155
1055,0.20539550844022336,-0.0002424826798549031,-0.2689016494565726
1056,0.20289071813300802,-0.00032595428563086037,-0.32857426839634196
1057,0.22506282839755942,-0.00016998080585070455,-0.2869050293045623
1058,0.2164157017636441,-0.0002734590225550361,-0.3873050179035973
1059,0.20346187225813867,-0.0002482922658028636,-0.3320380375919562
1060,0.21857416113181005,-0.00034399875621492367,-0.3396548558673838
1061,0.2200344954018466,-0.0002713656645467441,-0.40375887874195643
1062,0.22402394252793006,-0.00021694522619516982,-0.29936095960381887
1063,0.21529306108791302,-0.0002761480058118555,-0.36850582429639467
1064,0.21027913400466675,-0.0002500157346706355,-0.2826557042199654
1065,0.20788462105131345,-0.0002638685071064261,-0.3872077179295806
1066,0.20336189493120865,-0.0002630721311233996,-0.36546097720551013
1067,0.2161349050980702,-0.00022841344401369615,-0.24425902396307358
1068,0.2097679411824639,-0.00027685585853389773,-0.339555456904337
1069,0.20925408967004666,-0.0002911130142538007,-0.4028230538773962
1070,0.21217066013972619,-0.00024205588674857452,-0.2389558848903779
1071,0.19850941041110914,-0.00023799405225715636,-0.2677746755721959
1072,0.216966337751948,-0.00028693239354551676,-0.39301770108553324
1073,0.21553714763413634,-0.0002657369453876251,-0.39553504017599644
1074,0.20847310520811257,-0.00032116841372765455,-0.3359910055269282
1075,0.21251993352736076,-0.0002416159454025217,-0.4257162505124821
1076,0.21715724257952285,-0.0002557895659384882,-0.389345767592929
1077,0.20662468935408196,-0.00024878407763403,-0.2381864020172979
1078,0.20060230863059825,-0.0002724473008818511,-0.5253895716699837
1079,0.2048033117694002,-0.0002518971732484956,-0.32907582513707156
1080,0.1948623504804748,-0.0002499415107642106,-0.29537987638076346
1081,0.20804117162607183,-0.00023726023544799204,-0.3359652430760094
1082,0.206833348887635,-0.00023712313702305263,-0.222460697731387
1083,0.21071452584134154,-0.0002646666964334861,-0.3140567119801359
1084,0.20762474238619333,-0.00029067537995144737,-0.35208583234921564
1085,0.19888936200953866,-0.00023437935863274915,-0.14335141334771484
1086,0.21379662283380785,-0.00024695020288413333,-0.3515968489576077
1087,0.20145839642850888,-0.0002571668602765316,-0.35834460557904735
1088,0.20783776069041976,-0.00027400418936985004,-0.2629329127261605
1089,0.20791611162148588,-0.0002410653144442352,-0.3133974741378087
1090,0.20904928735566708,-0.0002501101902227265,-0.34346902017998493
1091,0.21073109967423553,-0.00030646209028873614,-0.3851893540621197
1092,0.21076975327235387,-0.0002768499857482839,-0.3715407467263416
1093,0.21940413414408827,-0.00028228930517320075,-0.3673913775243183
1094,0.2110037193702029,-0.00024513158880698743,-0.30468548157401404
1095,0.20676031910839393,-0.00024493948422760735,-0.2728232599658724
1096,0.2071609914791664,-0.0003009564544353625,-0.3000969242462812
1097,0.21895027782944898,-0.00020203836195583266,-0.34073369745026316
1098,0.21592984527201997,-0.0002821498061234533,-0.45261975315002867
1099,0.20432975748997084,-0.00025121126781997105,-0.3487277352252436
1100,0.22231549251687338,-0.00030350378754107803,-0.36554449255283405
1101,0.21648935588604995,-0.00028666281109876435,-0.3935077829480573
1102,0.22120470214877003,-0.0002816334136141472,-0.26717001681065067
1103,0.21395509566241105,-0.0002680098182397931,-0.3283395291035326
1104,0.21453873445673616,-0.00023651380452644258,-0.2205352543000474
1105,0.2125442633955723,-0.0002773018678691572,-0.37095005642860485
1106,0.20802500800354168,-0.0002088992166151034,-0.4093276551063522
1107,0.2181820843713202,-0.0002538104823692017,-0.3124210978164682
1108,0.2128434097059131,-0.00027418911936704125,-0.2141619554727121
1109,0.21755193262349398,-0.00028941284805485037,-0.4185445061173674
1110,0.2235138290010481,-0.00025779173941248035,-0.2884997017380118
1111,0.20644069921781866,-0.00024957021387843407,-0.3588200294606368
1112,0.21658784904783918,-0.0002955030880841561,-0.4813683299986691
1113,0.21164429246500438,-0.00025499077521439335,-0.46869234007725813
1114,0.20847310520811257,-0.00032116841372765455,-0.3359910055269282
1115,0.2131106710388171,-0.0002491097850655366,-0.39708172563452887
1116,0.2082737374186972,-0.00025451653396059545,-0.3417624895711765
1117,0.20506762460301148,-0.0002173668857766245,-0.23740131192853442
1118,0.20473723135279737,-0.000258522694972828,-0.4048828241596315
1119,0.2071450502358969,-0.00026611387416248914,-0.44702270720934045
1120,0.19968536565302053,-0.0003014214824887021,-0.27184001127493185
1121,0.20933403969345205,-0.0002098541587501611,-0.307322203596084
1122,0.20316993842753694,-0.000264469934139036,-0.28922779926062053
1123,0.20980316013053152,-0.0002456295364793726,-0.2386147191797836
1124,0.21056190012282033,-0.00030594766267532774,-0.4178494067777412
1125,0.19496029029403783,-0.00025553773170311635,-0.2467936047668045
1126,0.21331756114448402,-0.00021437152405823757,-0.35981573023661034
1127,0.2022154149139978,-0.0002490805554951573,-0.3854360577597764
1128,0.20400672028034827,-0.0002588279835089011,-0.2986504292784414
1129,0.2104653332766127,-0.00027649730512113485,-0.4255349184067555
1130,0.19346248169795033,-0.0001783976613439251,-0.25688166756083636
1131,0.2147645632053174,-0.0002668908383326072,-0.33851378309023844
1132,0.20810315577255428,-0.0002910189910745104,-0.3954617945133527
1133,0.2184980645968454,-0.00027362231333790494,-0.31984087862542243
1134,0.20360406257222946,-0.0002497980563278447,-0.3366380997379481
1135,0.2160652097238771,-0.0002513256020160579,-0.3344810259409664
1136,0.20572948031646182,-0.0003098339088447616,-0.3802398458989803
1137,0.2159686510893083,-0.0002105070542312348,-0.34818787269307944
1138,0.2202363946131341,-0.0002691158163336241,-0.39759131672987
1139,0.20174758008621518,-0.0002451942545444734,-0.41074865263716015
1140,0.21780781946598982,-0.00029021974448101604,-0.3771215315327438
1141,0.21590586325329175,-0.00024763729138133767,-0.3225582967672185
1142,0.21371411824228892,-0.00025162288038313966,-0.2999299948187433
1143,0.20789247977288972,-0.00027126374755360116,-0.30208747035870187
1144,0.21431797821008314,-0.0002475874462147551,-0.26046751698561105
1145,0.1972626502225835,-0.00026669449792781827,-0.28125775226849375
1146,0.20611303325129815,-0.0002539476025677329,-0.36072753892128817
1147,0.21566692462914283,-0.0002573579872676039,-0.41380510812978666
1148,0.21216305391456686,-0.00030197812134972525,-0.2571059104586287
1149,0.2263234762270267,-0.00026183606210859777,-0.3990032170041719
1150,0.22629352104737133,-0.000239753820145008,-0.3994673668382852
1151,0.20702199769910096,-0.0002668618487470777,-0.39147195819386305
1152,0.21759184758254768,-0.00027247262086403006,-0.43573890777693625
1153,0.20374256058111184,-0.00026254886821065304,-0.3314795074260759
1154,0.20977734098705175,-0.00027730388997943434,-0.33427300663469617
1155,0.2113488429982463,-0.0002456330881415173,-0.3989163418402255
1156,0.20706872430383894,-0.00023316759189887954,-0.3313462081412934
1157,0.21616896998747887,-0.00021616784613194488,-0.2928653151605711
1158,0.20719250159963587,-0.00026693466483625357,-0.41968682645455413
1159,0.20515511123548197,-0.0003010912944253478,-0.36073963407948956
1160,0.21394351890844254,-0.0002643493434260635,-0.3142169067225093
1161,0.20442171049294844,-0.00024337454612754082,-0.29078546901099767
1162,0.215770135751382,-0.0003096329189932347,-0.279050198900466
1163,0.220691042249821,-0.00025538918719661153,-0.35409681267158843
1164,0.20844222778345073,-0.0003155922820640918,-0.41998308483601815
1165,0.20830280390167405,-0.0002943252994106634,-0.3086787972352206
1166,0.22202766094697574,-0.00024618792163368314,-0.4095107163765677
1167,0.21577277734180533,-0.0002779296425453599,-0.4859729693836782
1168,0.20498231575919795,-0.0003156256586168616,-0.37874434489849107
1169,0.22034629032385733,-0.00019468876401045987,-0.30316358871407567
1170,0.20154011835398938,-0.0001975357112025561,-0.2835094697180349
1171,0.2037648668937717,-0.0002583078070066026,-0.19541201339842096
1172,0.21203348339457795,-0.0002912045220458346,-0.38936185274572166
1173,0.22916895200643533,-0.0002980154661583628,-0.34610364072013283
1174,0.2105954202560824,-0.00025019090096530916,-0.23753683922422453
1175,0.21498390527041167,-0.0002664719251848931,-0.4090116649820478
1176,0.20676441557895614,-0.00028863255719730943,-0.40465313863034486
1177,0.22117465287635468,-0.00017000267073425697,-0.3293453489891409
1178,0.21904584259501664,-0.00024319305382536523,-0.3499997981430077
1179,0.21243496222517477,-0.00026962760614194256,-0.39294968674938163
1180,0.22218708722133573,-0.0002608242676013438,-0.3558922316436658
1181,0.2101057302927818,-0.0002755641660455561,-0.28298490302498064
1182,0.21490908654050117,-0.0002521514063969787,-0.3058459624327035
1183,0.2095077826960149,-0.00023252151794804244,-0.4703533583932594
1184,0.21305858050247806,-0.0002310608065179072,-0.27784453395126213
1185,0.20004719828524986,-0.0002451711141181168,-0.40249179828954373
1186,0.20103268058068918,-0.0002591685814895322,-0.38167903657450525
1187,0.2100038084883673,-0.00028283961190514256,-0.3566907183646861
1188,0.2093408548385633,-0.0003084475180780593,-0.41081690969125934
1189,0.21866264529713303,-0.00026296414033304827,-0.39161725193883684
1190,0.21916334001061877,-0.00023088182031411408,-0.36473671516251793
1191,0.20265359443119785,-0.00028468581918706764,-0.33010059992777685
1192,0.22111052071203718,-0.0003025578134083979,-0.3522039813030662
1193,0.19802884270012516,-0.00024507909359019206,-0.32233828122037395
1194,0.2109223717500957,-0.00027591063546892496,-0.3110026877838373
1195,0.20945183485336688,-0.0002576411200831943,-0.4174544061775771
1196,0.20650885700996152,-0.00022087784948804606,-0.26832520164312856
1197,0.21067589889599908,-0.0002808087449287527,-0.3247990517890197
1198,0.21454214929384968,-0.0003142896582334602,-0.4875339998426378
1199,0.20666585074505966,-0.0003032322022434558,-0.423185099165449
1200,0.20474978056447501,-0.00029680260151731847,-0.30887628821236296
1201,0.20381813427962764,-0.0002524260750365052,-0.2700167873932073
1202,0.2126189202506042,-0.00031218370845917246,-0.2981883440937014
1203,0.21215488856981973,-0.0002804656491474052,-0.3208023769113904
1204,0.21113650901803227,-0.000304604363513016,-0.3888710202826969
1205,0.2133086738822772,-0.0002619818268998035,-0.2620494114651335
1206,0.21752358728208904,-0.0002600235797112721,-0.41338697072595293
1207,0.2161274441772949,-0.0002604127359087476,-0.49014327711343375
1208,0.2086345775530662,-0.00029812187122501665,-0.40239340158213255
1209,0.21819085276895817,-0.00022020565932788256,-0.32605546604961183
1210,0.2047362247774112,-0.00022727904877777703,-0.30638797156597214
1211,0.21082243371446302,-0.0002712795758579177,-0.2811564824094869
1212,0.21527652104139544,-0.00030859079384948633,-0.461091219340183
1213,0.22614225249855907,-0.00027116303795317353,-0.314769383019999
1214,0.20835484960911355,-0.0002651973824117185,-0.30671194388441897
1215,0.20871530118702952,-0.00035024760009183173,-0.5377734013114055
1216,0.20338962435697144,-0.00027247573148857386,-0.3987066911326072
1217,0.22193329165311587,-0.00021090993507824794,-0.3645731647100569
1218,0.21926065569797948,-0.000256503950367166,-0.40147569846087194
1219,0.20062149887851882,-0.0002868448764290247,-0.42099040523505493
1220,0.22304413178135646,-0.00021147702512210682,-0.3363972826681201
1221,0.21336047516516327,-0.00028664531424056345,-0.3118760621409669
1222,0.2087187942015663,-0.00024143074511739096,-0.29475243916506577
1223,0.21142483661325573,-0.00024925251636784604,-0.4218061606919314
1224,0.21224627611416125,-0.00021735910015402058,-0.26831483702340786
1225,0.21159612941564654,-0.0002677481782033381,-0.3872985292005273
1226,0.21572720248466232,-0.00028269846480749486,-0.4436836206659845
1227,0.19855982121382493,-0.000289698349365564,-0.3783533414518496
1228,0.21500821760297606,-0.0002788193284943593,-0.4082880216087281
1229,0.2219030197093551,-0.00025681444959563715,-0.3559175465689603
1230,0.2195070257566627,-0.0002462780789774863,-0.4173523129387785
1231,0.2063738158907482,-0.00027979254772680814,-0.4097995269233589
1232,0.22134808514435694,-0.0002946777498735292,-0.3702268015335603
1233,0.19920583847814743,-0.00024337697370695603,-0.32829414917214267
1234,0.22035404046334578,-0.0002641186628180507,-0.4473227483034769
1235,0.20992206341828656,-0.00028297828777645596,-0.44048512822151165
1236,0.20754290613596338,-0.00023325470771320113,-0.2978208239576522
1237,0.21597690419217436,-0.00027105237528987614,-0.35917355503109943
1238,0.2114167682325359,-0.00029761741980122435,-0.5327373749167067
1239,0.20833119624256058,-0.0002867759207503725,-0.3869877698788406
1240,0.2102112501438284,-0.00025946780438527094,-0.2622413244087505
1241,0.21252465838261375,-0.0002520401558980709,-0.29191241802158463
1242,0.2071913752788161,-0.0002931776796870957,-0.3698053640568523
1243,0.2063381252836422,-0.00031587980166481594,-0.2778502370479172
1244,0.21628117809093006,-0.00027755408854810077,-0.22128402516306056
1245,0.22592119806302285,-0.00025384872158676466,-0.2651746515466192
1246,0.21540572970684818,-0.0002738639885756974,-0.3381402789148158
1247,0.21461143874942679,-0.0002657093589299971,-0.4539512431880028
1248,0.20589060075642596,-0.00032335362873216504,-0.42216871076471985
1249,0.22103936118938522,-0.00023602648462769599,-0.3672879766689748
1250,0.2096456568870093,-0.00023512637948832336,-0.3220899132709299
1251,0.20737440428394904,-0.00022734546537679545,-0.29556005801993157
1252,0.20916708539518364,-0.0002448273970320432,-0.23510105140930637
1253,0.2240490174684841,-0.00028757948950318066,-0.4363943787518485
1254,0.2094844107301379,-0.0002680444091500212,-0.3089544772808578
1255,0.21063229651778803,-0.0003112985501037982,-0.4077776756985227
1256,0.20373454822008746,-0.00025225565414349865,-0.4324120371457923
1257,0.21783155167675267,-0.00022110309132739058,-0.42967028625187104
1258,0.21314178612861778,-0.00024786751175317714,-0.34337524695567573
1259,0.19306158949951752,-0.0002610505609710307,-0.47155139953755953
1260,0.21943239856717117,-0.00025984137105224294,-0.4333551208822353
1261,0.21791916575845,-0.00029294636548062134,-0.3635319605029425
1262,0.2129941462616941,-0.0002024648982023801,-0.2663685794534354
1263,0.21588531413707324,-0.00023168169731722482,-0.3779469780478964
1264,0.21519282533149142,-0.00023098886763624655,-0.3287057803020707
1265,0.20979473869990184,-0.0003071185894829695,-0.38939385589576136
1266,0.22590263606861166,-0.00027136623345982617,-0.5073152188525425
1267,0.21345420781067947,-0.00026408628972942016,-0.45984706579624507
1268,0.2151815641741447,-0.0002728397623459821,-0.4410997321400484
1269,0.2225749960993076,-0.00023879360797274046,-0.3178474036018256
1270,0.22002889968998202,-0.00023129944821014028,-0.4104276538732554
1271,0.2071039126167934,-0.00022052380292490742,-0.26107492259785436
1272,0.2082401644632605,-0.0002998742879639298,-0.355594737062217
1273,0.20537112295990256,-0.0002812549538746831,-0.3702454846141289
1274,0.22092445466416616,-0.00026463549392798585,-0.4461943746296227
1275,0.22433753209702156,-0.00027912899109778665,-0.44144524799031093
1276,0.2104120065133797,-0.0002280961062773165,-0.296131840438473
1277,0.21293993442706977,-0.00029051690664141623,-0.2971278266835231
1278,0.2099668374460691,-0.00025835472175652426,-0.3483224584032509
1279,0.2113223708853142,-0.00030145129979451896,-0.39499125637840005
1280,0.20850511268753136,-0.0003230457779785222,-0.33161015763142426
1281,0.20360778341475488,-0.00023827316850072368,-0.2675770598028727
1282,0.20072706004363156,-0.0002737605160688947,-0.31675718517463247
1283,0.2080313782729471,-0.00031291174644402787,-0.29503496291948705
1284,0.21687777521453222,-0.0002604020154620941,-0.3294911450557372
1285,0.2187145720045287,-0.0002453118361669794,-0.2810567815856744
1286,0.21095317922247836,-0.0002940112852423372,-0.38468061691295496
1287,0.21682663658249463,-0.0002738389421127942,-0.4110421112039459
1288,0.2127897522388717,-0.00030112035433395583,-0.5013395746097056
1289,0.21101990443869723,-0.0003090054162102142,-0.3376953732125568
1290,0.2100631246707903,-0.0002541191768107969,-0.5116825669500791
1291,0.21088190041797072,-0.00018321351674737487,-0.290165784837501
1292,0.20090237385363113,-0.00026612979397552664,-0.31639495986568633
1293,0.21804467133521366,-0.0002594312897036729,-0.35815006985621717
1294,0.20446016930781402,-0.0002701264632569374,-0.47431883587599327
1295,0.21087206479594184,-0.00032662608779075253,-0.3630028476240534
1296,0.20909641228846088,-0.0003057688778851316,-0.4343558507131238
1297,0.21719284325375826,-0.00019459458677643007,-0.4612308531338516
1298,0.21388472098820233,-0.000246035482259278,-0.3086152851433229
1299,0.19977520336482868,-0.00024931204200048427,-0.4007907020351874
1300,0.22486549092585706,-0.0002806161709946013,-0.4328204513900889
1301,0.21128117506904592,-0.0002762553694925797,-0.4052464286716978
1302,0.2127174199358785,-0.0002272904498867918,-0.15311799203449916
