#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   9.09  0.03  1.11866  0.141 3.779  4.409 10.90  0.036 0.00 15.316 15.283 15.635 15.220 15.134 15.132 15.462 14.284 14.008 13.971  1.119 
 1   9.09  0.03  1.19710  0.301 3.796  4.343 11.25  0.037 0.00 15.267 15.234 15.526 15.175 15.113 15.130 15.372 14.312 14.071 14.039  1.197 
 1   9.09  0.03  1.34138  0.555 3.820  4.236 11.45  0.037 0.76 14.607 14.580 14.829 14.526 14.483 14.511 14.692 13.709 13.483 13.451  1.341 
 1   9.09  0.03  1.17256  0.253 3.791  4.363 11.65  0.037 0.00 15.787 15.754 16.065 15.695 15.625 15.637 15.905 14.809 14.558 14.525  1.173 
 1   9.09  0.03  1.18660  0.281 3.794  4.352 11.80  0.038 0.00 15.868 15.835 16.135 15.776 15.711 15.725 15.978 14.903 14.658 14.625  1.187 
 1   9.09  0.03  1.29232  0.476 3.813  4.270 12.00  0.038 0.00 15.580 15.550 15.784 15.497 15.462 15.498 15.649 14.710 14.505 14.476  1.292 
 1   9.09  0.03  1.79150  1.170 3.836  3.813 12.25  0.038 0.00 14.095 14.066 14.208 14.022 14.032 14.093 14.104 13.349 13.199 13.171  1.791 
 1   9.09  0.05  1.67246  1.019 3.846  3.974  8.25  0.024 0.00 10.472 10.437 10.548 10.396 10.423 10.498 10.455  9.774  9.643  9.618  1.672 
 1   9.09  0.05  1.93845  1.215 3.710  3.298  9.85  0.033 1.00 10.868 10.898 11.523 10.822 10.631 10.544 11.272  9.544  9.110  9.043  1.938 
 1   9.09  0.05  1.69904  1.052 3.845  3.942  9.95  0.033 0.00 12.089 12.061 12.178 12.020 12.043 12.114 12.083 11.387 11.253 11.227  1.699 
 1   9.09  0.05  1.09546  0.087 3.773  4.429 10.45  0.035 0.00 15.002 14.968 15.344 14.902 14.806 14.798 15.165 13.938 13.648 13.610  1.095 
 1   9.09  0.05  1.41034  0.659 3.828  4.187 10.55  0.036 0.00 13.672 13.643 13.823 13.595 13.586 13.640 13.706 12.881 12.710 12.683  1.410 
 1   9.09  0.05  1.02911 -0.057 3.757  4.481 10.60  0.036 0.00 15.513 15.488 15.928 15.419 15.298 15.270 15.734 14.376 14.049 14.005  1.029 
 1   9.09  0.05  1.87674  1.254 3.816  3.668 10.75  0.036 0.00 12.386 12.344 12.551 12.293 12.270 12.310 12.424 11.531 11.343 11.311  1.877 
 1   9.09  0.05  1.48852  0.773 3.837  4.132 11.90  0.038 0.00 14.736 14.713 14.863 14.668 14.674 14.737 14.756 13.994 13.841 13.815  1.489 
 1   9.09  0.05  1.30359  0.489 3.813  4.262 11.95  0.038 0.00 15.497 15.466 15.699 15.413 15.378 15.415 15.565 14.628 14.425 14.396  1.304 
 1   9.09  0.05  1.61959  0.951 3.846  4.026 11.95  0.038 0.78 14.059 14.035 14.183 13.990 13.997 14.058 14.077 13.313 13.157 13.130  1.620 
 1   9.09  0.07  1.79446  1.160 3.833  3.812  5.05  0.008 0.00  6.920  6.859  7.002  6.813  6.824  6.888  6.897  6.146  5.996  5.969  1.794 
 1   9.09  0.07  0.65011 -1.010 3.631  4.732  8.00  0.022 0.88 14.770 15.126 16.275 15.101 14.649 14.380 16.280 13.173 12.505 12.391  0.650 
 1   9.09  0.07  1.36268  0.578 3.820  4.220  8.80  0.027 0.00 12.125 12.084 12.290 12.032 12.011 12.058 12.164 11.287 11.100 11.073  1.363 
 1   9.09  0.07  0.81728 -0.569 3.686  4.611  9.05  0.029 0.00 15.242 15.337 16.097 15.259 15.016 14.893 15.972 13.833 13.313 13.238  0.817 
 1   9.09  0.07  0.87226 -0.429 3.707  4.581  9.25  0.030 0.00 15.093 15.133 15.786 15.055 14.853 14.762 15.609 13.753 13.296 13.231  0.872 
 1   9.09  0.07  0.93312 -0.284 3.727  4.546  9.50  0.031 0.00 14.980 14.980 15.543 14.905 14.739 14.675 15.341 13.715 13.315 13.259  0.933 
 1   9.09  0.07  1.51052  0.798 3.838  4.116 10.20  0.034 0.00 12.974 12.946 13.093 12.900 12.909 12.973 12.987 12.231 12.081 12.055  1.511 
 1   9.09  0.07  1.70427  1.052 3.843  3.936 10.55  0.036 0.00 12.689 12.660 12.785 12.617 12.638 12.707 12.686 11.976 11.839 11.812  1.704 
 1   9.09  0.07  1.21761  0.331 3.797  4.326 10.80  0.036 0.98 14.056 14.018 14.318 13.959 13.895 13.912 14.161 13.092 12.851 12.818  1.218 
 1   9.09  0.07  1.53973  0.839 3.840  4.094 10.90  0.036 0.00 13.573 13.548 13.687 13.504 13.516 13.583 13.584 12.845 12.700 12.674  1.540 
 1   9.09  0.07  1.53880  0.837 3.840  4.095 10.95  0.037 0.00 13.627 13.601 13.741 13.557 13.569 13.636 13.637 12.898 12.753 12.727  1.539 
 1   9.09  0.07  1.04721 -0.022 3.760  4.466 11.15  0.037 0.89 15.513 15.498 15.974 15.426 15.291 15.252 15.779 14.336 13.984 13.935  1.047 
 1   9.09  0.07  1.18859  0.274 3.791  4.350 11.25  0.037 0.00 15.334 15.298 15.609 15.237 15.169 15.182 15.449 14.356 14.108 14.074  1.189 
 1   9.09  0.07  1.87805  1.248 3.815  3.669 12.05  0.038 0.00 13.699 13.656 13.869 13.604 13.580 13.619 13.739 12.838 12.649 12.617  1.878 
 1   9.09  0.07  1.81534  1.184 3.830  3.780 12.40  0.038 0.00 14.211 14.174 14.338 14.127 14.127 14.182 14.226 13.428 13.268 13.239  1.815 
 1   9.09  0.09  2.17313  2.142 3.641  2.096  9.95  0.033 0.90  9.363  9.636 10.646  9.573  9.229  9.019 10.357  7.819  7.170  7.051  1.958 
 1   9.09  0.09  1.49212  0.767 3.834  4.128 10.20  0.034 0.00 13.053 13.022 13.182 12.975 12.977 13.039 13.071 12.291 12.135 12.108  1.492 
 1   9.09  0.09  1.17937  0.251 3.788  4.357 10.25  0.035 0.00 14.393 14.352 14.676 14.290 14.218 14.228 14.512 13.397 13.144 13.109  1.179 
 1   9.09  0.09  1.02315 -0.080 3.753  4.484 10.90  0.036 0.00 15.870 15.845 16.305 15.774 15.647 15.614 16.108 14.712 14.377 14.330  1.023 
 1   9.09  0.09  2.07161  1.644 3.685  2.796 11.35  0.037 0.00 12.009 12.105 12.865 12.027 11.788 11.661 12.587 10.591 10.086 10.002  2.072 
 1   9.09  0.09  1.32937  0.519 3.814  4.243 11.65  0.037 0.79 14.851 14.818 15.092 14.761 14.708 14.731 14.946 13.920 13.686 13.653  1.329 
 1   9.09  0.09  1.28798  0.453 3.808  4.272 12.10  0.038 0.96 15.097 15.060 15.328 15.003 14.954 14.981 15.181 14.178 13.958 13.927  1.288 
 1   9.09  0.09  2.05196  1.613 3.685  2.825 14.75  0.038 0.00 15.489 15.585 16.345 15.508 15.268 15.142 16.068 14.071 13.567 13.483  2.052 
 1   9.09  0.11  0.82800 -0.551 3.688  4.604  9.15  0.029 0.00 15.297 15.387 16.144 15.307 15.067 14.947 16.015 13.891 13.377 13.302  0.828 
 1   9.09  0.11  1.25352  0.389 3.801  4.297  9.65  0.032 0.00 13.449 13.404 13.680 13.345 13.293 13.318 13.531 12.512 12.287 12.256  1.254 
 1   9.09  0.11  1.17208  0.231 3.785  4.363  9.80  0.033 0.00 13.992 13.948 14.283 13.885 13.809 13.817 14.115 12.981 12.723 12.688  1.172 
 1   9.09  0.11  1.35176  0.549 3.815  4.227 10.00  0.034 0.00 13.397 13.357 13.583 13.303 13.274 13.315 13.450 12.535 12.340 12.312  1.352 
 1   9.09  0.11  0.96678 -0.214 3.735  4.522 10.40  0.035 0.00 15.706 15.699 16.234 15.624 15.469 15.415 16.033 14.472 14.093 14.039  0.967 
 1   9.09  0.11  1.70107  1.036 3.840  3.940 10.80  0.036 0.00 12.981 12.947 13.084 12.903 12.919 12.986 12.981 12.250 12.109 12.082  1.701 
 1   9.09  0.11  1.26162  0.403 3.802  4.291 11.30  0.037 0.00 15.064 15.023 15.298 14.965 14.914 14.940 15.149 14.136 13.913 13.882  1.262 
 1   9.09  0.11  1.59528  0.901 3.839  4.044 13.40  0.038 0.74 15.694 15.663 15.838 15.615 15.610 15.665 15.723 14.906 14.736 14.707  1.595 
 1   9.09  0.13  1.46462  0.715 3.828  4.147 10.15  0.034 0.94 12.536 12.496 12.695 12.445 12.430 12.480 12.571 11.714 11.537 11.509  1.465 
 1   9.09  0.13  1.81849  1.168 3.826  3.780 10.25  0.035 0.00 12.101 12.054 12.234 12.005 11.999 12.051 12.116 11.292 11.127 11.096  1.818 
 1   9.09  0.13  1.00091 -0.140 3.744  4.499 10.40  0.035 0.00 15.519 15.500 15.999 15.426 15.286 15.243 15.799 14.322 13.967 13.917  1.001 
 1   9.09  0.13  1.18768  0.257 3.787  4.350 10.55  0.036 0.00 14.678 14.636 14.966 14.573 14.499 14.508 14.800 13.676 13.422 13.387  1.188 
 1   9.09  0.13  1.40595  0.629 3.821  4.188 10.65  0.036 0.00 13.847 13.808 14.015 13.756 13.737 13.785 13.888 13.015 12.834 12.805  1.406 
 1   9.09  0.13  1.08723  0.050 3.766  4.433 10.80  0.036 0.86 15.033 15.011 15.473 14.939 14.813 14.780 15.282 13.873 13.534 13.486  1.087 
 1   9.09  0.13  1.16787  0.218 3.783  4.366 10.90  0.036 0.00 15.126 15.084 15.429 15.020 14.940 14.945 15.259 14.105 13.842 13.806  1.168 
 1   9.09  0.13  1.91522  1.271 3.804  3.611 11.85  0.038 0.76 13.178 13.130 13.369 13.075 13.040 13.074 13.230 12.283 12.082 12.048  1.915 
 1   9.09  0.13  1.24794  0.374 3.798  4.301 11.95  0.038 0.89 15.333 15.293 15.617 15.230 15.159 15.169 15.454 14.338 14.084 14.049  1.248 
 1   9.09  0.13  1.61164  0.916 3.838  4.029 12.00  0.038 0.00 14.479 14.446 14.593 14.401 14.412 14.477 14.487 13.738 13.592 13.565  1.612 
 1   9.09  0.15  1.81638  1.159 3.825  3.784  9.10  0.029 0.00 10.973 10.919 11.101 10.869 10.862 10.915 10.982 10.156  9.990  9.960  1.816 
 1   9.09  0.15  1.28148  0.425 3.803  4.276 10.35  0.035 0.00 14.057 14.011 14.285 13.952 13.903 13.930 14.136 13.128 12.908 12.877  1.281 
 1   9.09  0.15  0.91568 -0.344 3.716  4.552 10.60  0.036 0.93 15.652 15.696 16.361 15.617 15.413 15.321 16.187 14.310 13.854 13.787  0.916 
 1   9.09  0.15  1.01491 -0.113 3.746  4.487 10.65  0.036 0.00 15.702 15.679 16.171 15.605 15.468 15.429 15.970 14.513 14.165 14.116  1.015 
 1   9.09  0.15  1.13140  0.138 3.774  4.396 10.85  0.036 0.79 14.998 14.974 15.407 14.904 14.787 14.762 15.227 13.866 13.536 13.489  1.131 
 1   9.09  0.15  1.06582 -0.001 3.759  4.449 11.00  0.037 0.00 15.772 15.740 16.180 15.669 15.552 15.529 15.987 14.640 14.323 14.279  1.066 
 1   9.09  0.15  1.14465  0.166 3.777  4.385 11.65  0.037 0.99 15.297 15.256 15.632 15.188 15.097 15.093 15.452 14.238 13.959 13.920  1.145 
 1   9.09  0.15  1.87292  1.218 3.813  3.692 13.35  0.038 0.93 14.493 14.447 14.643 14.396 14.383 14.431 14.519 13.664 13.490 13.459  1.873 
 1   9.09  0.15  2.45163  1.707 3.680  2.721 14.75  0.038 0.86 15.253 15.363 16.158 15.284 15.035 14.900 15.875 13.815 13.302 13.212  2.107 
 1   9.09  0.17  1.50551  0.762 3.829  4.114  7.05  0.016 0.93  9.341  9.282  9.474  9.229  9.219  9.274  9.352  8.514  8.342  8.314  1.506 
 1   9.09  0.17  2.00382  1.541 3.680  2.863  8.05  0.022 0.00  8.967  9.065  9.858  8.986  8.738  8.606  9.585  7.523  7.008  6.920  2.004 
 1   9.09  0.17  0.93767 -0.297 3.721  4.537 10.10  0.034 0.00 15.612 15.621 16.222 15.542 15.366 15.295 16.025 14.321 13.910 13.850  0.938 
 1   9.09  0.17  0.92156 -0.335 3.716  4.547 10.30  0.035 0.00 15.907 15.928 16.552 15.848 15.663 15.584 16.362 14.597 14.171 14.109  0.922 
 1   9.09  0.17  0.95864 -0.248 3.728  4.524 10.40  0.035 0.00 15.789 15.787 16.358 15.709 15.544 15.482 16.156 14.523 14.130 14.073  0.959 
 1   9.09  0.17  1.46473  0.704 3.825  4.146 10.75  0.036 0.00 13.760 13.718 13.913 13.666 13.654 13.706 13.790 12.944 12.773 12.744  1.465 
 1   9.09  0.17  1.29854  0.448 3.804  4.264 10.75  0.036 0.79 14.120 14.078 14.394 14.016 13.948 13.962 14.235 13.132 12.881 12.845  1.299 
 1   9.09  0.17  1.52979  0.795 3.830  4.095 10.85  0.036 0.85 13.221 13.179 13.384 13.126 13.110 13.159 13.258 12.391 12.211 12.182  1.530 
 1   9.09  0.17  1.24785  0.362 3.796  4.301 10.85  0.036 0.00 14.714 14.668 14.969 14.606 14.546 14.566 14.811 13.750 13.517 13.484  1.248 
 1   9.09  0.17  1.07978  0.025 3.761  4.438 11.00  0.037 0.81 15.384 15.371 15.861 15.297 15.160 15.118 15.674 14.195 13.835 13.783  1.080 
 1   9.09  0.17  1.20469  0.279 3.788  4.337 11.05  0.037 0.98 14.416 14.371 14.709 14.307 14.232 14.240 14.541 13.406 13.151 13.115  1.205 
 1   9.09  0.17  1.35660  0.540 3.812  4.223 11.80  0.038 0.76 14.985 14.945 15.231 14.886 14.831 14.854 15.082 14.039 13.804 13.769  1.357 
 1   9.09  0.17  1.78190  1.114 3.828  3.834 12.55  0.038 0.00 14.536 14.490 14.667 14.441 14.438 14.493 14.549 13.738 13.577 13.547  1.782 
 1   9.09  0.19  0.97561 -0.212 3.732  4.512  8.50  0.025 0.00 13.801 13.785 14.338 13.707 13.550 13.495 14.137 12.547 12.167 12.111  0.976 
 1   9.09  0.19  1.11663  0.097 3.768  4.408  8.55  0.025 0.00 13.077 13.027 13.429 12.957 12.857 12.847 13.244 11.981 11.689 11.649  1.117 
 1   9.09  0.19  1.24451  0.351 3.794  4.303  9.95  0.033 0.91 13.338 13.289 13.629 13.224 13.149 13.157 13.460 12.322 12.066 12.029  1.245 
 1   9.09  0.19  2.09965  1.682 3.679  2.740 10.00  0.034 0.83 10.334 10.411 11.043 10.337 10.135 10.032 10.814  8.989  8.511  8.425  2.100 
 1   9.09  0.19  1.25096  0.362 3.795  4.298 10.25  0.035 0.92 13.575 13.526 13.858 13.462 13.389 13.400 13.691 12.569 12.318 12.283  1.251 
 1   9.09  0.19  1.36065  0.541 3.811  4.220 10.30  0.035 0.77 13.475 13.430 13.719 13.370 13.315 13.337 13.568 12.521 12.287 12.252  1.361 
 1   9.09  0.19  1.88305  1.216 3.809  3.679 10.65  0.036 0.90 11.854 11.803 12.013 11.750 11.731 11.776 11.884 11.003 10.823 10.791  1.883 
 1   9.09  0.19  1.23588  0.336 3.792  4.309 11.50  0.037 0.00 15.429 15.383 15.698 15.320 15.254 15.271 15.536 14.449 14.209 14.175  1.236 
 1   9.09  0.19  1.64840  0.945 3.834  3.993 11.70  0.037 0.85 13.695 13.652 13.835 13.602 13.597 13.653 13.716 12.897 12.734 12.705  1.648 
 1   9.09  0.19  2.03121  1.577 3.679  2.830 15.05  0.038 0.00 15.878 15.991 16.795 15.911 15.659 15.523 16.519 14.434 13.918 13.828  2.031 
 1   9.09  0.21  0.73955 -0.798 3.652  4.660  7.55  0.019 0.71 14.041 14.325 15.361 14.283 13.888 13.655 15.343 12.476 11.847 11.741  0.740 
 1   9.09  0.21  1.68383  0.988 3.832  3.952  9.75  0.032 0.00 12.050 12.000 12.167 11.951 11.955 12.017 12.052 11.270 11.117 11.089  1.684 
 1   9.09  0.21  1.15391  0.172 3.776  4.377 10.35  0.035 0.00 14.690 14.641 15.019 14.573 14.483 14.481 14.839 13.628 13.354 13.316  1.154 
 1   9.09  0.21  1.94162  1.322 3.810  3.591 11.45  0.037 0.00 12.915 12.857 13.095 12.801 12.771 12.807 12.954 12.021 11.829 11.794  1.942 
 1   9.09  0.21  2.08485  1.654 3.679  2.764 11.90  0.038 0.00 12.535 12.647 13.457 12.567 12.315 12.179 13.177 11.089 10.576 10.484  2.085 
 1   9.09  0.23  1.64528  0.939 3.833  3.991  9.25  0.030 0.89 11.192 11.138 11.320 11.087 11.084 11.143 11.201 10.390 10.229 10.201  1.645 
 1   9.09  0.23  1.80490  1.131 3.823  3.803 11.30  0.037 0.00 13.242 13.188 13.383 13.135 13.125 13.177 13.259 12.414 12.247 12.216  1.805 
 1   9.09  0.23  1.35079  0.525 3.809  4.227 11.65  0.037 0.00 15.108 15.059 15.315 15.001 14.963 14.999 15.171 14.209 14.008 13.977  1.351 
 1   9.09  0.23  1.37006  0.555 3.812  4.213 12.50  0.038 0.00 15.883 15.834 16.081 15.777 15.743 15.782 15.940 14.997 14.800 14.770  1.370 
 1   9.09  0.25  1.30252  0.447 3.802  4.261  9.85  0.033 0.89 13.039 12.984 13.298 12.920 12.857 12.876 13.136 12.056 11.820 11.785  1.303 
 1   9.09  0.25  1.04893 -0.048 3.752  4.460 10.30  0.035 0.00 15.191 15.155 15.633 15.079 14.953 14.922 15.433 14.019 13.691 13.644  1.049 
 1   9.09  0.25  1.22491  0.313 3.790  4.318 10.55  0.036 0.00 14.538 14.485 14.814 14.420 14.352 14.367 14.648 13.541 13.299 13.264  1.225 
 1   9.09  0.25  1.69127  0.997 3.832  3.943 11.70  0.037 0.00 13.977 13.927 14.098 13.877 13.881 13.942 13.982 13.194 13.043 13.014  1.691 
 1   9.09  0.27  1.14472  0.154 3.774  4.385  7.25  0.017 0.00 11.636 11.569 11.953 11.498 11.409 11.409 11.772 10.557 10.284 10.245  1.145 
 1   9.09  0.27  0.97734 -0.210 3.732  4.511  9.30  0.030 0.00 14.595 14.579 15.141 14.499 14.342 14.287 14.940 13.338 12.961 12.905  0.977 
 1   9.09  0.27  0.88813 -0.421 3.703  4.566  9.40  0.031 0.00 15.224 15.265 15.959 15.181 14.973 14.879 15.792 13.860 13.402 13.333  0.888 
 1   9.09  0.27  1.20968  0.282 3.787  4.332 10.10  0.034 0.80 13.868 13.824 14.213 13.754 13.660 13.655 14.038 12.791 12.504 12.462  1.210 
 1   9.09  0.27  1.31379  0.465 3.804  4.253 10.75  0.036 0.00 14.357 14.302 14.579 14.241 14.195 14.226 14.428 13.428 13.217 13.185  1.314 
 1   9.09  0.27  1.39233  0.589 3.815  4.197 10.90  0.036 0.00 14.197 14.144 14.382 14.086 14.058 14.101 14.244 13.322 13.133 13.103  1.392 
 1   9.09  0.29  0.74827 -0.775 3.655  4.654  9.50  0.031 0.87 15.715 15.984 17.016 15.929 15.557 15.341 17.001 14.172 13.534 13.434  0.748 
 1   9.09  0.29  1.19974  0.262 3.785  4.341  9.60  0.032 0.00 13.716 13.657 14.006 13.590 13.515 13.526 13.835 12.692 12.442 12.406  1.200 
 1   9.09  0.29  1.88162  1.212 3.809  3.682 10.30  0.035 0.73 11.816 11.753 12.000 11.694 11.662 11.700 11.856 10.914 10.722 10.688  1.882 
 1   9.09  0.29  1.04683 -0.053 3.751  4.461 10.90  0.036 0.00 15.802 15.765 16.249 15.689 15.561 15.531 16.049 14.626 14.299 14.251  1.047 
 1   9.09  0.31  0.76666 -0.727 3.661  4.641  9.30  0.030 0.98 15.191 15.392 16.351 15.320 14.999 14.822 16.317 13.687 13.087 12.995  0.767 
 1   9.09  0.31  1.46500  0.696 3.822  4.144 11.00  0.037 0.00 14.031 13.975 14.188 13.920 13.905 13.958 14.057 13.194 13.023 12.993  1.465 
 1   9.09  0.31  1.21212  0.287 3.787  4.330 11.20  0.037 0.89 14.782 14.730 15.110 14.660 14.573 14.574 14.932 13.724 13.455 13.416  1.212 
 1   9.09  0.33  1.59650  0.877 3.832  4.037  9.50  0.031 0.92 11.533 11.472 11.663 11.418 11.414 11.474 11.539 10.721 10.563 10.534  1.597 
 1   9.09  0.33  1.34334  0.513 3.808  4.232 10.75  0.036 0.00 14.238 14.178 14.444 14.117 14.079 14.117 14.296 13.327 13.128 13.096  1.343 
 1   9.09  0.35  0.80665 -0.624 3.675  4.613  8.80  0.027 0.84 14.719 14.908 15.834 14.838 14.521 14.346 15.774 13.219 12.632 12.539  0.807 
 1   9.09  0.35  1.65950  0.958 3.833  3.978  9.50  0.031 0.93 11.288 11.225 11.403 11.172 11.175 11.239 11.283 10.493 10.344 10.315  1.660 
 1   9.09  0.35  0.91950 -0.344 3.714  4.546 10.35  0.035 0.00 15.981 15.999 16.655 15.915 15.726 15.647 16.472 14.653 14.230 14.165  0.920 
 1   9.09  0.35  1.41747  0.627 3.817  4.179 11.65  0.037 0.00 14.854 14.795 15.028 14.736 14.713 14.761 14.890 13.988 13.809 13.779  1.417 
 1   9.09  0.37  1.29168  0.429 3.801  4.269  9.95  0.033 0.00 13.647 13.580 13.875 13.516 13.466 13.497 13.717 12.694 12.482 12.449  1.292 
 1   9.09  0.37  1.09710  0.054 3.763  4.424 10.80  0.036 0.00 15.435 15.385 15.826 15.309 15.201 15.187 15.634 14.310 14.015 13.971  1.097 
 1   9.09  0.39  0.59153 -1.177 3.611  4.776  7.40  0.018 0.94 14.461 14.967 16.232 15.030 14.414 14.046 16.205 12.783 12.103 11.980  0.592 
 1   9.09  0.39  0.90058 -0.391 3.707  4.558 10.00  0.034 0.00 15.746 15.776 16.465 15.690 15.490 15.402 16.294 14.394 13.954 13.886  0.901 
 1   9.09  0.39  1.21505  0.293 3.788  4.327 10.75  0.036 0.00 14.788 14.725 15.071 14.656 14.586 14.601 14.900 13.774 13.534 13.498  1.215 
 1   9.09  0.39  1.60307  0.885 3.832  4.031 11.35  0.037 0.72 13.710 13.649 13.862 13.592 13.580 13.633 13.732 12.866 12.694 12.663  1.603 
 1   9.09  0.39  1.43702  0.655 3.819  4.165 12.35  0.038 0.92 14.921 14.858 15.106 14.798 14.770 14.814 14.964 14.035 13.850 13.819  1.437 
 1   9.09  0.39  1.68230  0.986 3.832  3.954 12.60  0.038 0.00 14.904 14.843 15.020 14.790 14.795 14.860 14.900 14.115 13.970 13.940  1.682 
 1   9.09  0.43  0.96893 -0.229 3.729  4.516  8.70  0.026 0.00 14.043 14.020 14.608 13.935 13.775 13.720 14.409 12.767 12.392 12.334  0.969 
 1   9.09  0.43  1.04041 -0.067 3.750  4.466  9.80  0.033 0.76 14.490 14.481 15.044 14.400 14.242 14.187 14.859 13.235 12.848 12.787  1.040 
 1   9.09  0.45  0.93713 -0.303 3.719  4.535  8.45  0.025 1.00 13.226 13.219 13.856 13.133 12.956 12.888 13.668 11.911 11.510 11.447  0.937 
 1   9.09  0.47  0.88974 -0.417 3.704  4.565  9.25  0.030 0.00 15.064 15.095 15.811 15.007 14.801 14.709 15.649 13.692 13.246 13.176  0.890 
 1   9.09  0.49  1.03986 -0.068 3.749  4.466  9.85  0.033 0.00 14.790 14.739 15.248 14.657 14.530 14.500 15.046 13.594 13.274 13.224  1.040 
 1   9.11 -0.47  0.83430 -0.339 3.740  4.605  8.50  0.025 0.00 14.117 14.124 14.594 14.062 13.910 13.857 14.395 12.929 12.553 12.503  0.834 
 1   9.11 -0.39  1.14963  0.370 3.821  4.360 11.10  0.037 0.00 14.945 14.958 15.150 14.913 14.884 14.922 15.034 14.144 13.943 13.918  1.150 
 1   9.11 -0.37  0.48405 -1.351 3.613  4.873  8.10  0.023 0.99 15.517 15.872 17.067 15.848 15.381 15.105 17.053 13.908 13.280 13.146  0.484 
 1   9.11 -0.37  1.39289  0.802 3.871  4.211 10.15  0.034 0.75 12.704 12.731 12.808 12.698 12.733 12.809 12.728 12.090 11.956 11.933  1.393 
 1   9.11 -0.37  1.28385  0.633 3.858  4.290 10.80  0.036 0.00 13.989 14.018 14.101 13.984 14.015 14.093 14.019 13.377 13.249 13.228  1.284 
 1   9.11 -0.37  1.31270  0.677 3.861  4.269 11.25  0.037 0.00 14.326 14.358 14.430 14.326 14.363 14.445 14.352 13.734 13.614 13.594  1.313 
 1   9.11 -0.37  1.45447  0.897 3.880  4.171 12.65  0.038 0.91 14.642 14.681 14.715 14.653 14.714 14.808 14.649 14.118 14.022 14.001  1.454 
 1   9.11 -0.33  1.45394  0.877 3.877  4.177 10.35  0.035 0.00 12.929 12.962 12.986 12.935 13.004 13.102 12.923 12.419 12.332 12.312  1.454 
 1   9.11 -0.33  1.47432  0.908 3.879  4.163 10.70  0.036 0.00 13.201 13.238 13.254 13.212 13.285 13.386 13.193 12.707 12.625 12.604  1.474 
 1   9.11 -0.31  1.31431  0.650 3.855  4.272  7.65  0.020 0.00 10.796 10.803 10.889 10.767 10.798 10.877 10.806 10.160 10.031 10.011  1.314 
 1   9.11 -0.31  1.82673  1.679 3.699  2.764  9.90  0.033 0.76 10.345 10.405 10.968 10.341 10.151 10.059 10.727  9.053  8.594  8.526  1.827 
 1   9.11 -0.29  1.71789  1.230 3.855  3.808  8.60  0.026 0.00 10.294 10.289 10.360 10.256 10.296 10.372 10.283  9.660  9.540  9.516  1.718 
 1   9.11 -0.29  1.50755  0.938 3.878  4.135 10.20  0.034 0.00 12.624 12.654 12.673 12.627 12.699 12.799 12.611 12.119 12.035 12.014  1.508 
 1   9.11 -0.29  0.96625 -0.091 3.766  4.526 10.30  0.035 0.82 14.949 14.957 15.398 14.894 14.758 14.716 15.215 13.801 13.439 13.390  0.966 
 1   9.11 -0.29  1.20780  0.443 3.833  4.353 10.40  0.035 0.00 14.062 14.070 14.230 14.028 14.018 14.070 14.124 13.313 13.137 13.114  1.208 
 1   9.11 -0.29  1.34087  0.683 3.856  4.254 10.45  0.035 0.72 13.349 13.364 13.489 13.325 13.334 13.395 13.395 12.647 12.479 12.453  1.341 
 1   9.11 -0.29  1.41214  0.795 3.867  4.208 11.45  0.037 0.00 14.234 14.260 14.314 14.230 14.281 14.369 14.241 13.671 13.565 13.544  1.412 
 1   9.11 -0.27  0.75983 -0.615 3.693  4.651  9.50  0.031 0.00 15.806 15.891 16.584 15.820 15.588 15.473 16.426 14.432 13.927 13.855  0.760 
 1   9.11 -0.27  1.23395  0.487 3.836  4.332 10.00  0.034 0.00 13.552 13.559 13.708 13.517 13.514 13.570 13.605 12.820 12.652 12.629  1.234 
 1   9.11 -0.27  1.85246  1.674 3.699  2.773 11.10  0.037 0.00 11.686 11.754 12.412 11.685 11.467 11.358 12.136 10.327  9.848  9.777  1.852 
 1   9.11 -0.27  1.50857  0.931 3.876  4.135 11.55  0.037 0.00 13.993 14.021 14.048 13.994 14.062 14.159 13.983 13.476 13.389 13.368  1.509 
 1   9.11 -0.27  1.64358  1.124 3.872  3.966 13.15  0.038 0.00 15.110 15.130 15.159 15.102 15.169 15.262 15.095 14.575 14.485 14.462  1.644 
 1   9.11 -0.25  1.00906 -0.013 3.774  4.497  8.55  0.025 0.99 12.634 12.613 12.973 12.553 12.453 12.441 12.799 11.579 11.280 11.243  1.009 
 1   9.11 -0.25  1.46899  0.863 3.871  4.171 10.45  0.035 0.76 12.838 12.855 12.934 12.821 12.857 12.935 12.853 12.217 12.086 12.063  1.469 
 1   9.11 -0.25  1.28996  0.582 3.844  4.289 10.55  0.036 0.00 13.865 13.874 13.999 13.835 13.846 13.911 13.904 13.174 13.023 13.001  1.290 
 1   9.11 -0.25  1.07939  0.145 3.794  4.448 11.70  0.037 0.93 15.547 15.537 15.855 15.481 15.398 15.398 15.695 14.557 14.283 14.249  1.079 
 1   9.11 -0.23  1.61243  1.063 3.872  4.016 10.85  0.036 0.00 12.963 12.980 13.013 12.951 13.016 13.109 12.947 12.421 12.330 12.308  1.612 
 1   9.11 -0.23  1.72587  1.211 3.852  3.819 10.90  0.036 0.00 12.642 12.640 12.724 12.605 12.640 12.712 12.642 11.994 11.870 11.844  1.726 
