#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   9.37 -0.27  1.37299  0.804 3.822  4.005 11.20  0.037 0.00 13.959 13.954 14.139 13.909 13.887 13.928 14.023 13.154 12.963 12.935  1.373 
 1   9.37 -0.27  1.30708  0.690 3.832  4.138 11.90  0.038 0.00 14.944 14.947 15.104 14.905 14.897 14.949 14.998 14.192 14.019 13.993  1.307 
 1   9.37 -0.27  1.51016  1.771 3.671  2.478 12.05  0.038 0.00 12.392 12.540 13.331 12.473 12.203 12.051 13.036 10.946 10.382 10.294  1.510 
 1   9.37 -0.27  1.39006  0.832 3.819  3.971 12.05  0.038 0.00 14.740 14.734 14.928 14.689 14.662 14.699 14.809 13.920 13.723 13.694  1.390 
 1   9.37 -0.27  1.49024  0.989 3.709  3.405 12.30  0.038 0.00 14.598 14.651 15.259 14.583 14.382 14.287 15.010 13.282 12.828 12.762  1.490 
 1   9.37 -0.27  1.48322  0.965 3.745  3.570 12.35  0.038 0.00 14.707 14.709 15.166 14.646 14.504 14.456 14.954 13.535 13.175 13.126  1.483 
 1   9.37 -0.25  1.53083  1.755 3.686  2.559  9.00  0.028 0.81  9.313  9.401 10.070  9.333  9.107  8.990  9.801  7.940  7.437  7.359  1.531 
 1   9.37 -0.25  1.00871  0.019 3.777  4.475 10.00  0.034 0.00 14.722 14.707 15.055 14.649 14.554 14.545 14.884 13.690 13.400 13.364  1.009 
 1   9.37 -0.25  1.42567  0.877 3.811  3.906 10.45  0.035 0.00 13.027 13.013 13.231 12.965 12.928 12.958 13.104 12.166 11.954 11.924  1.426 
 1   9.37 -0.25  1.05632  0.138 3.791  4.434 10.50  0.035 0.00 14.925 14.914 15.212 14.859 14.786 14.793 15.058 13.964 13.704 13.672  1.056 
 1   9.37 -0.25  1.54533  1.787 3.688  2.540 12.30  0.038 0.00 12.602 12.698 13.409 12.629 12.392 12.267 13.121 11.209 10.700 10.622  1.545 
 1   9.37 -0.25  1.67371  0.827 3.819  3.975 12.55  0.038 0.83 15.251 15.243 15.439 15.197 15.170 15.207 15.320 14.428 14.230 14.202  1.394 
 1   9.37 -0.23  1.18476  0.443 3.821  4.297  9.80  0.033 0.00 13.463 13.456 13.653 13.410 13.383 13.424 13.533 12.648 12.452 12.426  1.185 
 1   9.37 -0.23  1.66401  0.923 3.802  3.833 10.35  0.035 0.88 12.811 12.792 13.039 12.741 12.689 12.709 12.901 11.901 11.671 11.639  1.462 
 1   9.37 -0.23  1.35836  0.760 3.823  4.051 10.45  0.035 0.00 13.319 13.310 13.492 13.265 13.246 13.289 13.377 12.519 12.331 12.304  1.358 
 1   9.37 -0.23  0.93657 -0.154 3.754  4.527 10.60  0.036 0.00 15.756 15.748 16.181 15.684 15.556 15.521 15.988 14.621 14.281 14.237  0.937 
 1   9.37 -0.23  1.15646  0.379 3.816  4.330 11.15  0.037 0.78 14.743 14.740 15.001 14.688 14.630 14.647 14.863 13.829 13.579 13.546  1.156 
 1   9.37 -0.23  1.12795  0.305 3.808  4.365 11.35  0.037 0.00 15.358 15.351 15.590 15.301 15.254 15.280 15.456 14.482 14.259 14.231  1.128 
 1   9.37 -0.23  1.14167  0.340 3.812  4.349 11.40  0.037 0.00 15.320 15.314 15.542 15.265 15.223 15.254 15.412 14.462 14.246 14.218  1.142 
 1   9.37 -0.23  1.54759  1.769 3.688  2.556 11.60  0.037 0.00 11.947 12.044 12.759 11.973 11.736 11.611 12.471 10.551 10.041  9.963  1.548 
 1   9.37 -0.23  1.29986  0.657 3.829  4.158 11.95  0.038 0.00 15.077 15.076 15.243 15.032 15.020 15.070 15.133 14.309 14.131 14.105  1.300 
 1   9.37 -0.23  1.76857  0.617 3.831  4.197 12.05  0.038 0.72 15.276 15.276 15.439 15.233 15.224 15.275 15.331 14.516 14.342 14.316  1.278 
 1   9.37 -0.23  1.31371  0.682 3.828  4.134 12.50  0.038 0.90 15.080 15.078 15.258 15.033 15.014 15.059 15.144 14.291 14.104 14.078  1.314 
 1   9.37 -0.23  1.46917  0.937 3.800  3.816 13.00  0.038 0.75 15.224 15.208 15.462 15.157 15.102 15.120 15.322 14.310 14.076 14.045  1.469 
 1   9.37 -0.23  1.52417  1.813 3.668  2.425 13.75  0.038 0.00 13.987 14.148 14.963 14.081 13.804 13.646 14.668 12.529 11.955 11.864  1.524 
 1   9.37 -0.21  0.62611 -0.998 3.641  4.743  7.25  0.017 0.80 14.107 14.402 15.474 14.358 13.956 13.720 15.463 12.541 11.898 11.786  0.626 
 1   9.37 -0.21  0.69824 -0.795 3.664  4.679  8.20  0.023 0.00 14.957 15.128 15.991 15.059 14.763 14.602 15.924 13.489 12.896 12.808  0.698 
 1   9.37 -0.21  0.80591 -0.490 3.709  4.615  8.35  0.024 0.00 14.344 14.384 15.003 14.312 14.112 14.022 14.816 13.021 12.564 12.501  0.806 
 1   9.37 -0.21  0.91094 -0.222 3.745  4.546  9.95  0.033 0.97 14.599 14.599 15.083 14.533 14.385 14.335 14.884 13.407 13.036 12.986  0.911 
 1   9.37 -0.21  1.39735  0.813 3.818  3.987 10.15  0.034 0.00 12.887 12.872 13.071 12.825 12.798 12.836 12.950 12.056 11.858 11.830  1.397 
 1   9.37 -0.21  1.10437  0.232 3.799  4.392 10.60  0.036 0.00 14.790 14.777 15.046 14.723 14.663 14.680 14.902 13.867 13.626 13.596  1.104 
 1   9.37 -0.21  0.91600 -0.210 3.746  4.542 10.65  0.036 0.00 15.946 15.943 16.407 15.877 15.737 15.692 16.209 14.776 14.418 14.370  0.916 
 1   9.37 -0.21  1.17919  0.421 3.818  4.306 10.85  0.036 0.00 14.568 14.562 14.770 14.514 14.482 14.520 14.646 13.738 13.535 13.509  1.179 
 1   9.37 -0.21  1.47903  0.947 3.800  3.805 11.05  0.037 0.82 13.127 13.111 13.350 13.060 13.013 13.036 13.215 12.233 12.009 11.978  1.479 
 1   9.37 -0.21  1.23725  0.531 3.825  4.246 11.25  0.037 0.00 14.692 14.688 14.870 14.642 14.623 14.669 14.755 13.901 13.714 13.689  1.237 
 1   9.37 -0.21  1.34410  0.727 3.824  4.083 11.25  0.037 0.99 13.466 13.459 13.638 13.413 13.396 13.440 13.524 12.672 12.487 12.460  1.344 
 1   9.37 -0.21  1.56566  2.566 3.625  1.512 11.65  0.037 0.77  9.998 10.349 11.412 10.298  9.919  9.679 11.093  8.432  7.713  7.585  1.566 
 1   9.37 -0.21  1.25374  0.563 3.827  4.229 11.80  0.038 0.00 15.163 15.160 15.336 15.116 15.100 15.148 15.223 14.384 14.202 14.176  1.254 
 1   9.37 -0.21  1.26481  0.584 3.829  4.218 11.95  0.038 0.00 15.261 15.258 15.429 15.214 15.201 15.251 15.318 14.489 14.310 14.284  1.265 
 1   9.37 -0.19  0.79822 -0.518 3.704  4.619  8.00  0.022 0.00 14.064 14.112 14.753 14.039 13.831 13.734 14.573 12.722 12.251 12.185  0.798 
 1   9.37 -0.19  0.70859 -0.771 3.667  4.673  8.05  0.022 0.93 14.159 14.345 15.235 14.276 13.970 13.801 15.181 12.677 12.071 11.980  0.709 
 1   9.37 -0.19  0.66300 -0.900 3.651  4.712  8.95  0.028 0.79 15.588 15.855 16.866 15.801 15.431 15.215 16.845 14.050 13.414 13.308  0.663 
 1   9.37 -0.19  1.27126  0.586 3.828  4.212  9.10  0.029 0.00 12.404 12.391 12.563 12.346 12.333 12.383 12.452 11.621 11.441 11.416  1.271 
 1   9.37 -0.19  0.69765 -0.803 3.662  4.680  9.40  0.031 0.90 15.645 15.862 16.792 15.797 15.470 15.287 16.748 14.148 13.529 13.434  0.698 
 1   9.37 -0.19  1.54607  1.744 3.683  2.562  9.95  0.033 0.00 10.359 10.464 11.204 10.393 10.148 10.017 10.914  8.945  8.422  8.341  1.546 
 1   9.37 -0.19  0.86635 -0.338 3.730  4.578 10.20  0.034 0.91 15.291 15.323 15.903 15.252 15.067 14.987 15.709 14.005 13.570 13.509  0.866 
 1   9.37 -0.19  0.98689 -0.053 3.765  4.490 10.25  0.035 0.00 15.152 15.137 15.531 15.074 14.963 14.941 15.348 14.063 13.747 13.707  0.987 
 1   9.37 -0.19  1.01704  0.014 3.773  4.469 10.30  0.035 0.00 15.034 15.016 15.381 14.956 14.856 14.844 15.205 13.982 13.684 13.647  1.017 
 1   9.37 -0.19  1.20554  0.460 3.819  4.281 10.35  0.035 0.00 13.970 13.960 14.164 13.913 13.884 13.923 14.042 13.144 12.945 12.919  1.206 
 1   9.37 -0.19  0.95417 -0.127 3.756  4.514 10.55  0.036 0.00 15.636 15.626 16.055 15.562 15.436 15.404 15.863 14.507 14.171 14.127  0.954 
 1   9.37 -0.19  1.31148  0.659 3.825  4.143 10.65  0.036 0.00 13.773 13.764 13.944 13.718 13.701 13.746 13.830 12.978 12.794 12.767  1.311 
 1   9.37 -0.19  1.21181  0.472 3.820  4.274 11.25  0.037 0.00 14.840 14.832 15.034 14.785 14.757 14.797 14.912 14.019 13.821 13.795  1.212 
 1   9.37 -0.19  1.46038  0.898 3.803  3.862 11.40  0.037 0.00 13.925 13.906 14.153 13.854 13.804 13.825 14.014 13.018 12.791 12.759  1.460 
 1   9.37 -0.19  1.03996  0.063 3.779  4.452 11.40  0.037 0.00 16.013 15.996 16.341 15.937 15.846 15.840 16.171 14.988 14.703 14.667  1.040 
 1   9.37 -0.19  1.40026  0.808 3.817  3.990 11.45  0.037 0.00 14.200 14.186 14.390 14.139 14.110 14.147 14.267 13.365 13.165 13.136  1.400 
 1   9.37 -0.19  1.12156  0.263 3.801  4.377 11.45  0.037 0.92 15.059 15.045 15.342 14.989 14.917 14.925 15.188 14.096 13.837 13.805  1.122 
 1   9.37 -0.19  1.31389  0.663 3.825  4.139 12.20  0.038 0.73 15.148 15.140 15.353 15.092 15.058 15.091 15.229 14.300 14.086 14.056  1.314 
 1   9.37 -0.19  1.23056  0.508 3.822  4.255 12.35  0.038 0.00 15.850 15.843 16.036 15.796 15.773 15.815 15.918 15.042 14.849 14.823  1.231 
 1   9.37 -0.19  1.24468  0.535 3.824  4.240 12.55  0.038 0.00 15.982 15.976 16.162 15.930 15.909 15.953 16.046 15.183 14.995 14.969  1.245 
 1   9.37 -0.17  1.36393  0.741 3.820  4.060  9.50  0.031 0.00 12.419 12.400 12.593 12.353 12.331 12.373 12.474 11.598 11.406 11.379  1.364 
 1   9.37 -0.17  0.82797 -0.446 3.714  4.603  9.55  0.031 0.00 15.434 15.470 16.072 15.398 15.206 15.121 15.881 14.130 13.687 13.625  0.828 
 1   9.37 -0.17  1.40590  0.807 3.816  3.987 10.05  0.034 0.96 12.165 12.147 12.347 12.100 12.074 12.113 12.225 11.334 11.138 11.109  1.406 
 1   9.37 -0.17  1.36296  0.739 3.820  4.061 10.35  0.035 0.00 13.273 13.258 13.451 13.211 13.187 13.229 13.332 12.454 12.261 12.234  1.363 
 1   9.37 -0.17  1.55846  1.747 3.684  2.567 10.40  0.035 0.00 10.802 10.905 11.642 10.834 10.591 10.462 11.353  9.391  8.873  8.792  1.558 
 1   9.37 -0.17  1.52139  1.146 3.696  3.204 10.75  0.036 0.00 12.655 12.730 13.406 12.659 12.437 12.324 13.146 11.286 10.798 10.725  1.521 
 1   9.37 -0.17  1.12714  0.264 3.800  4.373 10.75  0.036 0.00 14.859 14.843 15.110 14.789 14.731 14.750 14.966 13.938 13.701 13.671  1.127 
 1   9.37 -0.17  0.99485 -0.041 3.765  4.484 10.85  0.036 0.00 15.722 15.707 16.102 15.645 15.534 15.513 15.918 14.635 14.321 14.280  0.995 
 1   9.37 -0.17  1.12298  0.254 3.799  4.377 11.00  0.037 0.00 15.135 15.119 15.390 15.065 15.005 15.023 15.245 14.209 13.969 13.939  1.123 
 1   9.37 -0.17  1.77875  0.763 3.819  4.037 11.60  0.037 0.77 14.461 14.447 14.645 14.400 14.375 14.415 14.524 13.637 13.443 13.415  1.378 
 1   9.37 -0.17  1.40971  0.813 3.815  3.980 11.65  0.037 0.00 14.387 14.371 14.582 14.323 14.291 14.326 14.456 13.541 13.338 13.309  1.410 
 1   9.37 -0.17  1.48476  0.928 3.797  3.815 11.80  0.038 0.00 14.250 14.227 14.495 14.174 14.115 14.129 14.349 13.312 13.073 13.040  1.485 
 1   9.37 -0.17  1.21079  0.460 3.817  4.277 11.85  0.038 0.74 15.288 15.281 15.532 15.230 15.178 15.199 15.398 14.387 14.145 14.112  1.211 
 1   9.37 -0.17  1.37383  0.757 3.820  4.044 11.85  0.038 0.98 14.024 14.011 14.206 13.965 13.941 13.982 14.086 13.206 13.014 12.986  1.374 
 1   9.37 -0.17  1.18397  0.408 3.814  4.305 12.25  0.038 0.74 15.809 15.802 16.067 15.749 15.691 15.707 15.929 14.887 14.636 14.602  1.184 
 1   9.37 -0.17  1.37470  0.758 3.820  4.043 12.85  0.038 0.00 15.725 15.712 15.909 15.665 15.640 15.680 15.788 14.903 14.709 14.680  1.375 
 1   9.37 -0.15  0.73558 -0.707 3.675  4.657  8.00  0.022 0.00 14.536 14.664 15.464 14.590 14.323 14.183 15.365 13.096 12.536 12.455  0.736 
 1   9.37 -0.15  1.06896  0.114 3.782  4.429  9.30  0.030 0.00 13.786 13.761 14.091 13.702 13.619 13.619 13.926 12.776 12.501 12.466  1.069 
 1   9.37 -0.15  0.94739 -0.156 3.751  4.518 10.10  0.034 0.00 15.259 15.247 15.697 15.180 15.048 15.010 15.500 14.103 13.756 13.710  0.947 
 1   9.37 -0.15  1.36012  0.725 3.820  4.071 10.20  0.034 0.00 13.157 13.140 13.337 13.092 13.068 13.109 13.216 12.333 12.140 12.112  1.360 
 1   9.37 -0.15  0.83305 -0.440 3.714  4.600 10.25  0.035 0.74 15.881 15.967 16.635 15.898 15.671 15.558 16.462 14.524 14.026 13.951  0.833 
 1   9.37 -0.15  0.93642 -0.182 3.747  4.527 10.30  0.035 0.96 14.876 14.873 15.356 14.805 14.660 14.612 15.156 13.687 13.320 13.270  0.936 
 1   9.37 -0.15  1.24158  0.510 3.819  4.245 10.55  0.036 0.00 14.045 14.032 14.235 13.984 13.957 13.997 14.113 13.220 13.023 12.996  1.242 
 1   9.37 -0.15  1.06964  0.115 3.783  4.428 10.70  0.036 0.00 15.183 15.163 15.494 15.104 15.020 15.019 15.329 14.175 13.899 13.864  1.070 
 1   9.37 -0.15  1.83827  0.604 3.823  4.181 10.75  0.036 0.70 14.009 13.996 14.187 13.950 13.928 13.972 14.069 13.201 13.012 12.985  1.291 
 1   9.37 -0.15  0.96830 -0.106 3.757  4.503 10.95  0.037 0.00 15.985 15.973 16.402 15.908 15.784 15.753 16.210 14.858 14.524 14.480  0.968 
 1   9.37 -0.15  1.56285  1.742 3.683  2.569 11.15  0.037 0.00 11.564 11.672 12.416 11.600 11.355 11.223 12.127 10.149  9.628  9.546  1.563 
 1   9.37 -0.15  1.24209  0.511 3.819  4.245 11.20  0.037 0.80 14.426 14.413 14.657 14.362 14.315 14.340 14.522 13.536 13.307 13.276  1.242 
 1   9.37 -0.15  1.25963  0.545 3.822  4.226 11.25  0.037 0.00 14.657 14.645 14.840 14.598 14.575 14.617 14.721 13.844 13.652 13.625  1.260 
 1   9.37 -0.15  0.99071 -0.056 3.763  4.486 11.30  0.037 0.91 15.697 15.690 16.134 15.625 15.494 15.457 15.942 14.552 14.206 14.160  0.991 
 1   9.37 -0.15  1.61191  0.760 3.818  4.037 11.40  0.037 0.86 14.266 14.253 14.455 14.205 14.178 14.217 14.332 13.437 13.241 13.212  1.382 
 1   9.37 -0.15  1.54814  2.241 3.636  1.877 11.65  0.037 0.00 10.817 11.115 12.123 11.058 10.705 10.487 11.821  9.273  8.593  8.475  1.548 
 1   9.37 -0.15  1.14140  0.289 3.802  4.359 12.50  0.038 0.94 15.985 15.968 16.258 15.912 15.845 15.856 16.106 15.033 14.782 14.750  1.141 
 1   9.37 -0.15  1.52505  1.098 3.697  3.259 12.85  0.038 0.00 14.876 14.948 15.621 14.877 14.657 14.547 15.361 13.511 13.028 12.955  1.525 
 1   9.37 -0.15  1.48711  0.919 3.796  3.821 12.90  0.038 0.88 14.908 14.888 15.133 14.836 14.789 14.812 14.995 14.008 13.783 13.751  1.487 
 1   9.37 -0.15  1.46158  0.879 3.803  3.880 13.10  0.038 0.95 15.051 15.032 15.262 14.982 14.941 14.970 15.129 14.174 13.959 13.929  1.462 
 1   9.37 -0.13  1.12122  0.227 3.794  4.382  7.95  0.022 0.73 11.961 11.940 12.273 11.881 11.794 11.789 12.118 10.931 10.633 10.594  1.121 
 1   9.37 -0.13  1.31903  0.646 3.820  4.138 10.70  0.036 0.94 13.267 13.251 13.455 13.203 13.176 13.216 13.332 12.438 12.241 12.214  1.319 
 1   9.37 -0.13  1.22197  0.462 3.814  4.267 10.75  0.036 0.00 14.366 14.350 14.570 14.300 14.265 14.301 14.442 13.515 13.308 13.280  1.222 
 1   9.37 -0.13  1.50273  0.955 3.797  3.796 11.80  0.038 0.00 14.183 14.157 14.424 14.103 14.046 14.062 14.278 13.246 13.010 12.976  1.503 
 1   9.37 -0.13  1.47442  0.887 3.799  3.861 11.90  0.038 0.00 14.452 14.427 14.691 14.374 14.317 14.335 14.546 13.521 13.287 13.254  1.474 
 1   9.37 -0.13  1.49101  0.914 3.795  3.823 11.95  0.038 0.00 14.436 14.411 14.689 14.356 14.294 14.307 14.538 13.486 13.243 13.209  1.491 
 1   9.37 -0.13  1.54004  1.533 3.676  2.742 12.00  0.038 0.76 12.871 12.992 13.727 12.922 12.675 12.541 13.459 11.459 10.923 10.838  1.540 
 1   9.37 -0.13  1.22688  0.471 3.815  4.262 12.15  0.038 0.00 15.741 15.727 15.946 15.677 15.644 15.679 15.818 14.894 14.689 14.661  1.227 
 1   9.37 -0.11  0.64700 -0.969 3.641  4.728  8.70  0.026 0.78 15.510 15.821 16.905 15.780 15.370 15.127 16.899 13.941 13.294 13.182  0.647 
 1   9.37 -0.11  0.68712 -0.859 3.653  4.693  8.90  0.028 0.77 15.463 15.727 16.734 15.674 15.305 15.091 16.713 13.926 13.291 13.187  0.687 
 1   9.37 -0.11  0.73105 -0.733 3.670  4.661  9.70  0.032 0.98 15.601 15.768 16.624 15.696 15.407 15.250 16.553 14.141 13.555 13.469  0.731 
 1   9.37 -0.11  1.13563  0.253 3.795  4.368  9.90  0.033 0.00 14.039 14.014 14.300 13.958 13.894 13.909 14.149 13.090 12.844 12.812  1.136 
 1   9.37 -0.11  1.92537  0.849 3.804  3.914 10.00  0.034 0.75 12.648 12.620 12.866 12.567 12.520 12.545 12.727 11.742 11.520 11.489  1.454 
 1   9.37 -0.11  1.18317  0.373 3.807  4.311 10.50  0.035 0.00 14.337 14.317 14.563 14.264 14.217 14.245 14.425 13.446 13.224 13.195  1.183 
 1   9.37 -0.11  1.28418  0.575 3.819  4.193 10.60  0.036 0.00 13.933 13.915 14.120 13.866 13.840 13.880 13.996 13.103 12.907 12.879  1.284 
 1   9.37 -0.11  1.00314 -0.038 3.763  4.475 11.40  0.037 0.83 15.916 15.916 16.377 15.850 15.712 15.669 16.191 14.750 14.386 14.337  1.003 
 1   9.37 -0.11  1.04704  0.060 3.774  4.441 11.55  0.037 0.85 15.792 15.780 16.192 15.716 15.598 15.571 16.009 14.681 14.351 14.307  1.047 
 1   9.37 -0.11  1.49166  0.903 3.794  3.831 11.55  0.037 0.00 14.063 14.036 14.317 13.981 13.918 13.931 14.165 13.109 12.865 12.831  1.492 
 1   9.37 -0.11  1.06429  0.096 3.778  4.428 11.85  0.038 0.96 15.735 15.714 16.080 15.653 15.555 15.544 15.904 14.683 14.389 14.351  1.064 
 1   9.37 -0.11  1.11098  0.192 3.789  4.393 12.00  0.038 0.79 16.012 15.999 16.358 15.938 15.841 15.830 16.191 14.963 14.661 14.620  1.111 
 1   9.37 -0.11  1.44087  0.831 3.807  3.940 12.20  0.038 0.00 14.893 14.869 15.108 14.818 14.775 14.802 14.971 14.004 13.787 13.756  1.441 
 1   9.37 -0.11  1.46929  0.870 3.800  3.881 12.25  0.038 0.77 14.611 14.585 14.851 14.531 14.475 14.493 14.705 13.680 13.446 13.414  1.469 
 1   9.37 -0.11  1.29028  0.586 3.819  4.184 12.35  0.038 0.00 15.655 15.639 15.844 15.590 15.563 15.603 15.721 14.825 14.629 14.601  1.290 
 1   9.37 -0.11  1.48201  0.888 3.796  3.853 12.60  0.038 0.85 14.746 14.723 14.976 14.670 14.620 14.643 14.835 13.837 13.610 13.578  1.482 
 1   9.37 -0.11  1.21863  0.446 3.812  4.271 12.65  0.038 0.96 15.681 15.663 15.906 15.611 15.566 15.595 15.770 14.798 14.578 14.549  1.219 
 1   9.37 -0.11  1.49247  0.904 3.794  3.830 13.35  0.038 0.87 15.421 15.398 15.654 15.345 15.294 15.315 15.512 14.506 14.277 14.244  1.492 
 1   9.37 -0.09  0.60166 -1.098 3.626  4.767  8.00  0.022 0.00 15.516 15.843 16.968 15.801 15.381 15.134 16.975 13.939 13.269 13.156  0.602 
 1   9.37 -0.09  0.61033 -1.075 3.629  4.760  8.55  0.025 0.83 15.539 15.895 17.054 15.867 15.416 15.145 17.055 13.941 13.282 13.163  0.610 
 1   9.37 -0.09  1.07131  0.108 3.779  4.421  8.60  0.026 0.83 12.760 12.736 13.130 12.673 12.564 12.544 12.952 11.662 11.342 11.300  1.071 
 1   9.37 -0.09  1.12916  0.227 3.792  4.376  9.35  0.030 0.81 13.246 13.223 13.571 13.163 13.072 13.066 13.406 12.208 11.915 11.877  1.129 
 1   9.37 -0.09  0.71549 -0.785 3.662  4.672  9.35  0.030 0.91 15.540 15.759 16.702 15.694 15.366 15.181 16.665 14.039 13.417 13.322  0.715 
 1   9.37 -0.09  1.32135  0.635 3.817  4.137  9.60  0.032 0.73 12.616 12.592 12.834 12.540 12.496 12.523 12.699 11.720 11.492 11.461  1.321 
 1   9.37 -0.09  1.19539  0.389 3.806  4.298  9.80  0.033 0.00 13.596 13.571 13.819 13.518 13.472 13.500 13.681 12.701 12.480 12.451  1.195 
 1   9.37 -0.09  1.25666  0.514 3.815  4.229 10.35  0.035 0.73 13.662 13.645 13.901 13.591 13.540 13.561 13.764 12.748 12.508 12.474  1.257 
 1   9.37 -0.09  1.01073 -0.025 3.764  4.467 10.40  0.035 0.00 15.231 15.211 15.615 15.146 15.034 15.012 15.429 14.132 13.816 13.774  1.011 
 1   9.37 -0.09  1.42704  0.801 3.809  3.973 10.80  0.036 0.00 13.566 13.541 13.773 13.489 13.450 13.480 13.639 12.685 12.473 12.442  1.427 
 1   9.37 -0.09  1.32311  0.638 3.817  4.134 10.95  0.037 0.00 14.125 14.105 14.316 14.055 14.026 14.064 14.190 13.283 13.084 13.055  1.323 
 1   9.37 -0.09  1.21407  0.427 3.809  4.277 11.10  0.037 0.00 14.802 14.781 15.021 14.729 14.686 14.716 14.885 13.921 13.704 13.675  1.214 
 1   9.37 -0.09  0.94833 -0.171 3.746  4.517 11.20  0.037 0.93 15.843 15.844 16.350 15.774 15.622 15.568 16.149 14.631 14.251 14.199  0.948 
 1   9.37 -0.09  1.49492  0.897 3.793  3.834 11.30  0.037 0.00 13.828 13.799 14.085 13.743 13.679 13.691 13.931 12.867 12.622 12.587  1.495 
 1   9.37 -0.09  1.53264  0.890 3.711  3.523 11.35  0.037 0.00 13.894 13.936 14.551 13.864 13.669 13.579 14.306 12.577 12.132 12.067  1.533 
 1   9.37 -0.09  1.41027  0.776 3.812  4.003 11.45  0.037 0.99 13.559 13.536 13.759 13.486 13.451 13.485 13.628 12.696 12.490 12.460  1.410 
 1   9.37 -0.09  1.27286  0.546 3.817  4.209 11.80  0.038 0.00 15.204 15.186 15.399 15.136 15.106 15.144 15.273 14.363 14.163 14.135  1.273 
 1   9.37 -0.09  1.52968  0.886 3.725  3.584 12.20  0.038 0.00 14.756 14.771 15.322 14.700 14.529 14.458 15.086 13.493 13.089 13.030  1.530 
 1   9.37 -0.09  1.47098  0.863 3.799  3.886 12.25  0.038 0.00 14.863 14.835 15.100 14.781 14.726 14.745 14.954 13.932 13.700 13.667  1.471 
 1   9.37 -0.07  0.78016 -0.607 3.686  4.629  9.35  0.030 0.00 15.638 15.738 16.485 15.662 15.419 15.295 16.354 14.235 13.710 13.635  0.780 
 1   9.37 -0.07  0.76377 -0.653 3.680  4.640  9.70  0.032 0.92 15.542 15.699 16.536 15.626 15.344 15.192 16.452 14.090 13.513 13.429  0.764 
 1   9.37 -0.07  1.00995 -0.030 3.762  4.467  9.75  0.032 0.74 14.386 14.391 14.855 14.324 14.184 14.138 14.678 13.211 12.831 12.778  1.010 
 1   9.37 -0.07  0.81077 -0.528 3.698  4.612  9.80  0.033 0.79 15.573 15.693 16.447 15.622 15.365 15.230 16.307 14.159 13.619 13.538  0.811 
 1   9.37 -0.07  1.00644 -0.039 3.761  4.470  9.95  0.033 0.00 14.816 14.795 15.209 14.729 14.614 14.589 15.020 13.704 13.383 13.341  1.006 
 1   9.37 -0.07  1.06184  0.086 3.775  4.425 10.15  0.034 0.00 14.705 14.677 15.038 14.615 14.521 14.514 14.862 13.657 13.369 13.332  1.062 
 1   9.37 -0.07  1.27863  0.549 3.814  4.200 10.25  0.035 0.00 13.647 13.624 13.844 13.573 13.540 13.577 13.715 12.792 12.589 12.560  1.279 
 1   9.37 -0.07  0.94075 -0.196 3.742  4.523 10.45  0.035 0.00 15.710 15.703 16.192 15.634 15.489 15.442 15.991 14.517 14.151 14.101  0.941 
 1   9.37 -0.07  1.20569  0.402 3.806  4.286 10.55  0.036 0.00 14.316 14.291 14.543 14.238 14.190 14.217 14.403 13.416 13.194 13.164  1.206 
 1   9.37 -0.07  1.11373  0.196 3.787  4.383 11.00  0.037 0.94 14.683 14.658 14.999 14.598 14.512 14.510 14.830 13.663 13.386 13.350  1.114 
 1   9.37 -0.07  1.01197 -0.026 3.763  4.465 11.05  0.037 0.00 15.884 15.865 16.275 15.800 15.686 15.663 16.087 14.780 14.461 14.420  1.012 
 1   9.37 -0.07  1.59102  1.749 3.679  2.553 11.20  0.037 0.00 11.598 11.715 12.488 11.641 11.389 11.252 12.195 10.166  9.635  9.549  1.591 
 1   9.37 -0.07  1.44651  0.820 3.804  3.942 11.25  0.037 0.96 13.320 13.293 13.531 13.241 13.199 13.229 13.395 12.432 12.217 12.186  1.447 
 1   9.37 -0.07  1.50645  0.906 3.790  3.818 11.35  0.037 0.00 13.856 13.826 14.122 13.769 13.701 13.710 13.964 12.882 12.632 12.596  1.506 
 1   9.37 -0.07  1.31526  0.616 3.815  4.146 12.35  0.038 0.00 15.580 15.559 15.778 15.509 15.476 15.513 15.649 14.728 14.525 14.497  1.315 
 1   9.37 -0.07  1.27578  0.544 3.814  4.204 12.85  0.038 0.89 15.831 15.809 16.058 15.756 15.710 15.737 15.919 14.937 14.714 14.684  1.276 
 1   9.37 -0.05  0.50437 -1.360 3.600  4.848  6.30  0.012 0.00 14.471 14.906 16.191 14.923 14.372 14.037 16.185 12.805 12.162 12.030  0.504 
 1   9.37 -0.05  0.99193 -0.077 3.756  4.480  7.15  0.017 0.00 12.113 12.078 12.508 12.011 11.890 11.863 12.317 10.970 10.639 10.596  0.992 
 1   9.37 -0.05  1.41146  0.760 3.809  4.009  8.70  0.026 0.71 11.412 11.376 11.632 11.322 11.273 11.297 11.491 10.489 10.259 10.227  1.411 
 1   9.37 -0.05  1.72371  2.110 3.639  2.026  9.70  0.032 0.91  9.194  9.473 10.471  9.413  9.068  8.856 10.180  7.653  6.986  6.870  1.571 
 1   9.37 -0.05  1.10381  0.176 3.784  4.387 10.00  0.034 0.80 14.046 14.026 14.405 13.963 13.861 13.845 14.232 12.971 12.659 12.617  1.104 
