#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   9.69  0.11  1.41577  0.533 3.776  4.029 11.40  0.037 0.84 14.836 14.796 15.162 14.731 14.641 14.636 14.982 13.781 13.504 13.464  1.191 
 1   9.69  0.11  1.18001  0.495 3.777  4.067 11.60  0.037 0.00 15.132 15.092 15.455 15.027 14.938 14.934 15.276 14.081 13.805 13.766  1.180 
 1   9.69  0.13  1.28144  1.532 3.651  2.564  9.90  0.033 0.00 10.840 11.061 12.006 10.992 10.676 10.489 11.744  9.321  8.706  8.598  1.281 
 1   9.69  0.13  1.29991  2.587 5.064  6.815 10.30  0.035 0.00  8.602 15.477 15.004 15.563 15.958 16.319 15.208 16.082 16.244 16.346  0.580 
 1   9.69  0.13  1.06317  0.147 3.766  4.329 11.05  0.037 0.84 15.136 15.115 15.569 15.044 14.919 14.888 15.380 13.983 13.647 13.598  1.063 
 1   9.69  0.13  1.68239  1.694 3.660  2.441 14.00  0.038 0.77 14.534 14.720 15.621 14.647 14.353 14.182 15.335 13.039 12.459 12.355  1.292 
 1   9.69  0.15  0.74604 -0.736 3.660  4.633  8.50  0.025 0.00 15.111 15.301 16.229 15.229 14.918 14.747 16.188 13.618 13.016 12.926  0.746 
 1   9.69  0.15  0.90261 -0.301 3.720  4.521  8.80  0.027 0.00 14.323 14.329 14.929 14.251 14.074 14.002 14.733 13.026 12.612 12.552  0.903 
 1   9.69  0.15  1.01143  0.000 3.754  4.404 10.70  0.036 0.00 15.469 15.440 15.900 15.367 15.243 15.213 15.701 14.313 13.985 13.939  1.011 
 1   9.69  0.15  1.20219  0.545 3.771  4.002 12.00  0.038 0.00 15.407 15.367 15.756 15.299 15.202 15.192 15.568 14.327 14.041 13.999  1.202 
 1   9.69  0.17  0.80179 -0.589 3.678  4.588  9.65  0.032 0.84 15.492 15.670 16.558 15.600 15.297 15.130 16.480 14.013 13.428 13.338  0.802 
 1   9.69  0.19  1.23703  0.571 3.742  3.874 10.55  0.036 0.00 13.892 13.870 14.378 13.795 13.654 13.610 14.160 12.685 12.335 12.282  1.237 
 1   9.69  0.19  1.15721  0.377 3.770  4.152 11.65  0.037 0.96 14.886 14.844 15.244 14.775 14.676 14.665 15.057 13.798 13.510 13.468  1.157 
 1   9.69  0.19  1.25337  0.515 3.697  3.757 11.80  0.038 0.00 15.282 15.343 16.050 15.263 15.046 14.940 15.822 13.904 13.433 13.358  1.253 
 1   9.69  0.21  1.21456  0.551 3.763  3.970 12.10  0.038 0.88 15.132 15.092 15.517 15.021 14.912 14.895 15.322 14.015 13.714 13.670  1.215 
 1   9.69  0.21  1.52471  0.673 3.681  3.537 12.25  0.038 0.83 15.336 15.447 16.238 15.368 15.118 14.986 16.018 13.905 13.384 13.300  1.266 
 1   9.69  0.23  1.14475  0.327 3.769  4.192 12.00  0.038 0.00 15.952 15.908 16.313 15.838 15.738 15.728 16.124 14.861 14.573 14.531  1.145 
 1   9.71 -0.71  0.70218 -0.576 3.713  4.659  8.25  0.024 0.00 14.459 14.505 15.074 14.443 14.246 14.156 14.870 13.170 12.726 12.661  0.702 
 1   9.71 -0.71  1.05387  0.597 3.821  4.095 10.25  0.035 0.00 13.528 13.559 13.736 13.518 13.488 13.521 13.627 12.741 12.536 12.510  1.054 
 1   9.71 -0.71  0.97556  0.302 3.812  4.321 11.25  0.037 0.00 15.265 15.299 15.510 15.255 15.208 15.231 15.389 14.435 14.208 14.181  0.976 
 1   9.71 -0.69  0.93699  0.166 3.801  4.393 11.25  0.037 0.00 15.605 15.634 15.882 15.587 15.522 15.533 15.748 14.717 14.466 14.437  0.937 
 1   9.71 -0.67  0.80359 -0.263 3.754  4.567 10.55  0.036 0.00 15.977 15.995 16.409 15.938 15.803 15.761 16.219 14.860 14.513 14.467  0.804 
 1   9.71 -0.67  0.99393  0.354 3.814  4.284 11.65  0.037 0.00 15.534 15.566 15.772 15.522 15.479 15.504 15.652 14.711 14.489 14.463  0.994 
 1   9.71 -0.67  1.04650  0.536 3.818  4.140 11.95  0.038 0.77 15.212 15.240 15.460 15.197 15.146 15.165 15.336 14.360 14.123 14.093  1.046 
 1   9.71 -0.65  1.14333  1.752 3.682  2.420 11.05  0.037 0.00 11.440 11.563 12.268 11.502 11.249 11.111 11.974 10.041  9.502  9.425  1.143 
 1   9.71 -0.65  1.22835  0.167 3.800  4.395 11.40  0.037 0.77 15.751 15.776 16.027 15.729 15.664 15.675 15.892 14.859 14.608 14.579  0.946 
 1   9.71 -0.63  0.92558  0.086 3.793  4.435 10.30  0.035 0.80 14.593 14.616 14.942 14.564 14.464 14.448 14.785 13.585 13.276 13.236  0.926 
 1   9.71 -0.63  1.48971  0.987 3.712  3.304 12.30  0.038 0.77 14.603 14.664 15.233 14.604 14.403 14.308 14.986 13.312 12.860 12.797  1.143 
 1   9.71 -0.63  1.12459  0.785 3.779  3.766 13.20  0.038 0.80 15.839 15.853 16.162 15.802 15.709 15.697 16.004 14.844 14.555 14.518  1.125 
 1   9.71 -0.61  1.13887  0.732 3.741  3.674 12.60  0.038 0.90 15.152 15.178 15.549 15.124 15.004 14.969 15.370 14.074 13.733 13.688  1.139 
 1   9.71 -0.59  0.85878 -0.137 3.768  4.525 10.35  0.035 0.00 15.461 15.472 15.838 15.417 15.304 15.279 15.663 14.405 14.087 14.048  0.859 
 1   9.71 -0.59  1.04360  0.397 3.817  4.273 10.50  0.035 0.00 14.278 14.303 14.501 14.260 14.222 14.252 14.384 13.465 13.250 13.224  1.044 
 1   9.71 -0.59  1.11724  0.708 3.813  3.977 12.15  0.038 0.00 15.150 15.168 15.371 15.125 15.085 15.111 15.252 14.318 14.100 14.072  1.117 
 1   9.71 -0.57  1.11309  0.674 3.819  4.031 10.95  0.037 0.94 13.594 13.614 13.807 13.572 13.537 13.568 13.692 12.783 12.572 12.546  1.113 
 1   9.71 -0.57  1.08686  0.512 3.813  4.160 11.90  0.038 0.75 15.231 15.252 15.490 15.206 15.148 15.162 15.360 14.348 14.101 14.070  1.087 
 1   9.71 -0.57  1.15689  0.834 3.715  3.474 12.90  0.038 0.00 15.586 15.640 16.199 15.579 15.384 15.294 15.958 14.305 13.860 13.799  1.157 
 1   9.71 -0.55  0.80116 -0.325 3.742  4.581  4.20  0.005 0.74  9.566  9.591 10.101  9.530  9.355  9.283  9.920  8.320  7.889  7.827  0.801 
 1   9.71 -0.55  0.83847 -0.214 3.757  4.549 10.20  0.034 0.00 15.506 15.516 15.922 15.458 15.329 15.293 15.734 14.398 14.058 14.014  0.838 
 1   9.71 -0.55  1.14839  0.740 3.755  3.723 10.20  0.034 0.94 12.662 12.674 13.005 12.622 12.522 12.503 12.840 11.635 11.326 11.286  1.148 
 1   9.71 -0.55  0.82357 -0.258 3.751  4.562 10.60  0.036 0.83 15.671 15.705 16.192 15.645 15.480 15.415 16.004 14.467 14.062 14.006  0.824 
 1   9.71 -0.55  0.88452 -0.081 3.773  4.503 10.90  0.036 0.00 15.872 15.881 16.229 15.826 15.722 15.703 16.058 14.838 14.533 14.496  0.885 
 1   9.71 -0.55  1.14963  0.728 3.748  3.709 11.25  0.037 0.00 14.201 14.216 14.646 14.159 14.018 13.969 14.443 13.054 12.694 12.647  1.150 
 1   9.71 -0.55  0.95313  0.114 3.794  4.423 11.45  0.037 0.78 15.702 15.724 16.050 15.671 15.573 15.558 15.895 14.694 14.385 14.345  0.953 
 1   9.71 -0.55  1.01164  0.274 3.808  4.347 11.60  0.037 0.00 15.685 15.705 15.934 15.659 15.607 15.628 15.806 14.825 14.592 14.565  1.012 
 1   9.71 -0.55  1.16886  1.206 3.701  3.048 12.20  0.038 0.00 13.955 14.031 14.655 13.969 13.750 13.640 14.389 12.616 12.132 12.065  1.169 
 1   9.71 -0.55  1.40689  0.720 3.729  3.643 12.45  0.038 0.82 15.420 15.453 15.957 15.393 15.221 15.150 15.731 14.194 13.787 13.732  1.154 
 1   9.71 -0.55  1.13094  0.733 3.804  3.920 12.55  0.038 0.87 15.212 15.225 15.462 15.179 15.122 15.138 15.331 14.328 14.088 14.059  1.131 
 1   9.71 -0.55  1.11963  0.688 3.814  4.002 12.65  0.038 0.74 15.582 15.598 15.821 15.553 15.504 15.523 15.696 14.717 14.483 14.452  1.120 
 1   9.71 -0.53  0.97171  0.154 3.797  4.405 10.00  0.034 0.00 14.385 14.397 14.661 14.347 14.278 14.288 14.521 13.467 13.211 13.182  0.972 
 1   9.71 -0.53  0.85979 -0.160 3.763  4.532 10.20  0.034 0.00 15.371 15.378 15.762 15.322 15.203 15.174 15.581 14.291 13.965 13.924  0.860 
 1   9.71 -0.53  0.81210 -0.301 3.745  4.574 10.20  0.034 0.00 15.721 15.735 16.187 15.675 15.528 15.478 15.989 14.559 14.192 14.143  0.812 
 1   9.71 -0.53  1.07854  0.465 3.812  4.202 10.65  0.036 0.00 14.258 14.275 14.487 14.230 14.187 14.213 14.365 13.419 13.197 13.170  1.079 
 1   9.71 -0.53  0.91617  0.000 3.781  4.471 10.85  0.036 0.00 15.620 15.629 15.949 15.576 15.484 15.475 15.788 14.626 14.338 14.304  0.916 
 1   9.71 -0.53  0.96212  0.128 3.794  4.417 10.90  0.036 0.00 15.350 15.364 15.638 15.314 15.241 15.247 15.494 14.421 14.160 14.130  0.962 
 1   9.71 -0.53  1.04352  0.365 3.814  4.293 12.00  0.038 0.00 15.858 15.879 16.089 15.834 15.792 15.819 15.967 15.027 14.807 14.781  1.044 
 1   9.71 -0.53  1.05565  0.401 3.815  4.266 12.35  0.038 0.77 15.922 15.942 16.185 15.895 15.835 15.849 16.054 15.032 14.781 14.749  1.056 
 1   9.71 -0.53  1.18799  1.847 3.694  2.389 12.70  0.038 0.00 12.853 12.941 13.601 12.878 12.647 12.528 13.315 11.488 10.989 10.918  1.188 
 1   9.71 -0.51  0.74558 -0.510 3.715  4.626  8.00  0.022 0.96 13.391 13.437 14.029 13.372 13.170 13.078 13.833 12.081 11.623 11.559  0.746 
 1   9.71 -0.51  0.85369 -0.186 3.760  4.540  9.35  0.030 0.00 14.585 14.588 14.985 14.531 14.407 14.375 14.800 13.486 13.153 13.111  0.854 
 1   9.71 -0.51  1.00492  0.240 3.804  4.362 10.80  0.036 0.77 14.756 14.773 15.060 14.722 14.643 14.642 14.916 13.801 13.519 13.483  1.005 
 1   9.71 -0.51  1.09635  0.510 3.807  4.140 11.30  0.037 0.00 14.795 14.808 15.038 14.762 14.710 14.730 14.909 13.926 13.693 13.665  1.096 
 1   9.71 -0.51  1.39765  0.353 3.812  4.297 11.35  0.037 0.75 15.236 15.255 15.470 15.210 15.165 15.191 15.347 14.396 14.173 14.146  1.042 
 1   9.71 -0.51  1.00195  0.230 3.803  4.367 11.75  0.038 0.00 15.944 15.960 16.205 15.912 15.853 15.869 16.071 15.059 14.816 14.788  1.002 
 1   9.71 -0.51  1.04748  0.371 3.813  4.285 12.00  0.038 0.00 15.843 15.862 16.075 15.817 15.773 15.800 15.952 15.007 14.785 14.759  1.047 
 1   9.71 -0.49  0.94848  0.073 3.788  4.439  8.75  0.027 0.75 13.140 13.152 13.496 13.098 12.993 12.974 13.340 12.098 11.773 11.731  0.948 
 1   9.71 -0.49  0.88754 -0.097 3.769  4.506 10.35  0.035 0.00 15.362 15.367 15.730 15.311 15.202 15.180 15.555 14.309 13.997 13.958  0.888 
 1   9.71 -0.49  1.12795  0.698 3.803  3.949 10.55  0.036 0.92 13.170 13.179 13.411 13.132 13.079 13.098 13.281 12.292 12.058 12.029  1.128 
 1   9.71 -0.49  1.15473  0.693 3.729  3.671 11.10  0.037 0.82 13.901 13.926 14.387 13.867 13.714 13.656 14.177 12.721 12.336 12.284  1.155 
 1   9.71 -0.49  0.93098  0.025 3.783  4.459 11.50  0.037 0.77 15.977 15.997 16.365 15.941 15.827 15.799 16.201 14.912 14.575 14.531  0.931 
 1   9.71 -0.49  1.00904  0.249 3.804  4.354 11.65  0.037 0.00 15.798 15.812 16.056 15.764 15.706 15.723 15.922 14.914 14.673 14.645  1.009 
 1   9.71 -0.49  1.06900  0.427 3.811  4.229 11.70  0.037 0.00 15.403 15.418 15.637 15.372 15.326 15.351 15.512 14.554 14.329 14.302  1.069 
 1   9.71 -0.49  1.07939  0.455 3.809  4.198 11.85  0.038 0.97 14.835 14.850 15.072 14.804 14.757 14.781 14.946 13.983 13.757 13.729  1.079 
 1   9.71 -0.49  1.03250  0.321 3.809  4.313 11.95  0.038 0.00 15.917 15.933 16.159 15.887 15.837 15.860 16.032 15.060 14.831 14.803  1.033 
 1   9.71 -0.49  1.03035  0.315 3.809  4.317 11.95  0.038 0.87 15.553 15.566 15.829 15.517 15.451 15.460 15.689 14.639 14.384 14.353  1.030 
 1   9.71 -0.49  1.08091  0.459 3.809  4.193 12.25  0.038 0.94 15.314 15.328 15.557 15.282 15.231 15.252 15.429 14.450 14.220 14.191  1.081 
 1   9.71 -0.49  1.48105  0.692 3.804  3.960 12.60  0.038 0.76 15.640 15.647 15.882 15.601 15.547 15.564 15.751 14.756 14.521 14.491  1.127 
 1   9.71 -0.49  1.19141  0.664 3.811  4.012 12.65  0.038 0.94 15.668 15.767 15.979 15.723 15.680 15.706 15.857 14.910 14.689 14.660  1.120 
 1   9.71 -0.49  1.15453  0.691 3.730  3.676 12.80  0.038 0.00 15.842 15.872 16.375 15.810 15.642 15.572 16.150 14.618 14.214 14.160  1.155 
 1   9.71 -0.47  0.72410 -0.592 3.702  4.642  9.65  0.032 0.00 15.901 15.968 16.601 15.901 15.685 15.580 16.411 14.562 14.082 14.013  0.724 
 1   9.71 -0.47  0.72863 -0.578 3.704  4.639  9.80  0.033 0.99 15.295 15.363 15.995 15.296 15.080 14.975 15.805 13.957 13.477 13.409  0.729 
 1   9.71 -0.47  0.97257  0.135 3.793  4.409 11.25  0.037 0.00 15.683 15.692 15.973 15.641 15.567 15.572 15.826 14.745 14.482 14.451  0.973 
 1   9.71 -0.47  1.12175  0.669 3.806  3.987 11.30  0.037 0.00 14.397 14.404 14.635 14.357 14.306 14.325 14.505 13.520 13.288 13.258  1.122 
 1   9.71 -0.47  0.90047 -0.067 3.772  4.494 11.55  0.037 0.96 15.859 15.864 16.238 15.807 15.694 15.670 16.060 14.793 14.475 14.435  0.900 
 1   9.71 -0.47  1.00392  0.231 3.801  4.360 11.70  0.037 0.86 15.528 15.538 15.830 15.486 15.407 15.407 15.681 14.570 14.296 14.263  1.004 
 1   9.71 -0.47  1.02170  0.285 3.805  4.329 11.75  0.038 0.00 15.806 15.819 16.058 15.771 15.716 15.735 15.926 14.929 14.692 14.664  1.022 
 1   9.71 -0.47  1.10160  0.593 3.817  4.100 12.30  0.038 0.00 15.588 15.602 15.800 15.558 15.523 15.554 15.682 14.768 14.559 14.531  1.102 
 1   9.71 -0.47  1.10992  0.623 3.814  4.062 12.45  0.038 0.00 15.663 15.675 15.882 15.630 15.591 15.619 15.761 14.828 14.613 14.585  1.110 
 1   9.71 -0.45  0.46734 -1.362 3.616  4.880  7.75  0.020 0.86 15.361 15.708 16.906 15.683 15.218 14.944 16.888 13.750 13.133 12.995  0.467 
 1   9.71 -0.45  1.07615  0.442 3.805  4.192  8.45  0.025 0.00 12.115 12.112 12.347 12.064 12.012 12.033 12.216 11.229 10.994 10.966  1.076 
 1   9.71 -0.45  0.82760 -0.282 3.746  4.568 10.55  0.036 0.99 15.312 15.323 15.784 15.261 15.114 15.063 15.585 14.141 13.773 13.723  0.828 
 1   9.71 -0.45  0.89222 -0.096 3.768  4.504 10.70  0.036 0.90 15.242 15.251 15.663 15.192 15.063 15.026 15.478 14.127 13.783 13.738  0.892 
 1   9.71 -0.45  0.97760  0.149 3.793  4.398 11.10  0.037 0.79 15.256 15.268 15.597 15.214 15.118 15.105 15.440 14.244 13.939 13.900  0.978 
 1   9.71 -0.45  0.99637  0.207 3.798  4.368 11.35  0.037 0.00 15.604 15.612 15.876 15.561 15.495 15.507 15.735 14.688 14.437 14.407  0.996 
 1   9.71 -0.45  1.17366  1.454 3.685  2.740 11.35  0.037 0.00 12.485 12.597 13.302 12.533 12.287 12.155 13.021 11.090 10.561 10.484  1.174 
 1   9.71 -0.45  1.64272  2.870 3.599  0.982 11.55  0.037 0.72  9.145  9.666 10.932  9.642  9.170  8.865 10.605  7.533  6.706  6.556  1.180 
 1   9.71 -0.45  1.05797  0.392 3.808  4.247 11.80  0.038 0.00 15.590 15.601 15.832 15.554 15.503 15.525 15.702 14.723 14.493 14.464  1.058 
 1   9.71 -0.45  1.13224  0.707 3.789  3.888 12.05  0.038 0.00 15.053 15.054 15.339 15.004 14.928 14.929 15.189 14.095 13.829 13.795  1.132 
 1   9.71 -0.45  1.57409  0.695 3.794  3.919 12.10  0.038 0.72 15.132 15.134 15.401 15.084 15.016 15.023 15.258 14.198 13.943 13.911  1.129 
 1   9.71 -0.45  1.13910  0.721 3.777  3.827 12.10  0.038 0.00 15.067 15.067 15.394 15.013 14.918 14.905 15.228 14.048 13.756 13.719  1.139 
 1   9.71 -0.45  1.18479  1.756 3.695  2.482 12.75  0.038 0.75 13.115 13.196 13.852 13.132 12.906 12.791 13.570 11.754 11.261 11.191  1.185 
 1   9.71 -0.45  1.17201  1.317 3.691  2.899 13.45  0.038 0.00 14.928 15.026 15.703 14.963 14.726 14.603 15.430 13.552 13.040 12.967  1.172 
 1   9.71 -0.43  0.92369 -0.012 3.777  4.470  8.60  0.026 0.00 13.399 13.391 13.725 13.335 13.241 13.231 13.559 12.377 12.084 12.049  0.924 
 1   9.71 -0.43  0.95559  0.082 3.786  4.427  8.65  0.026 0.00 13.215 13.209 13.512 13.156 13.074 13.075 13.357 12.237 11.963 11.930  0.956 
 1   9.71 -0.43  0.92715 -0.002 3.778  4.466  8.85  0.027 0.85 13.266 13.266 13.647 13.208 13.092 13.065 13.472 12.180 11.850 11.808  0.927 
 1   9.71 -0.43  0.64892 -0.840 3.667  4.703  9.45  0.031 0.90 15.796 15.997 16.880 15.933 15.619 15.442 16.810 14.318 13.712 13.617  0.649 
 1   9.71 -0.43  0.87982 -0.136 3.763  4.517  9.50  0.031 0.00 14.611 14.609 14.997 14.551 14.434 14.407 14.815 13.525 13.201 13.160  0.880 
 1   9.71 -0.43  0.99027  0.188 3.795  4.372 10.35  0.035 0.86 14.292 14.296 14.610 14.242 14.154 14.148 14.453 13.301 13.014 12.979  0.990 
 1   9.71 -0.43  0.99320  0.197 3.796  4.367 10.45  0.035 0.00 14.728 14.732 15.004 14.681 14.612 14.622 14.860 13.800 13.545 13.515  0.993 
 1   9.71 -0.43  1.10040  0.585 3.810  4.079 11.30  0.037 0.77 14.453 14.459 14.706 14.411 14.353 14.368 14.571 13.553 13.309 13.277  1.100 
 1   9.71 -0.43  1.15438  0.705 3.716  3.606 11.40  0.037 0.89 14.035 14.070 14.529 14.010 13.857 13.797 14.328 12.853 12.455 12.400  1.154 
 1   9.71 -0.43  1.37606  0.468 3.801  4.156 11.60  0.037 0.79 15.200 15.204 15.454 15.156 15.097 15.112 15.318 14.300 14.058 14.029  1.083 
 1   9.71 -0.43  1.38358  1.756 3.694  2.477 11.60  0.037 0.86 11.980 12.064 12.732 11.999 11.770 11.652 12.447 10.611 10.114 10.042  1.184 
 1   9.71 -0.43  1.09426  0.564 3.811  4.104 11.85  0.038 0.00 15.210 15.218 15.435 15.172 15.129 15.156 15.310 14.361 14.141 14.112  1.094 
 1   9.71 -0.43  1.15535  0.721 3.714  3.581 11.90  0.038 0.00 14.866 14.917 15.491 14.853 14.658 14.568 15.251 13.576 13.130 13.068  1.155 
 1   9.71 -0.43  1.07197  0.430 3.803  4.195 12.65  0.038 0.88 15.969 15.975 16.242 15.925 15.858 15.868 16.100 15.047 14.794 14.763  1.072 
 1   9.71 -0.43  1.15576  0.730 3.713  3.570 13.15  0.038 0.85 15.832 15.874 16.378 15.813 15.642 15.570 16.162 14.606 14.187 14.129  1.156 
 1   9.71 -0.41  0.15773 -2.472 3.524  5.149  4.90  0.007 0.99 15.117 15.992 17.871 16.284 15.265 14.682 17.700 13.286 12.730 12.494  0.158 
 1   9.71 -0.41  0.85287 -0.219 3.753  4.545  9.35  0.030 0.89 14.217 14.231 14.709 14.168 14.014 13.958 14.515 13.022 12.636 12.584  0.853 
 1   9.71 -0.41  0.94659  0.056 3.783  4.435 10.05  0.034 0.00 14.681 14.680 14.998 14.625 14.537 14.532 14.838 13.687 13.405 13.371  0.947 
 1   9.71 -0.41  1.05924  0.395 3.802  4.222 10.35  0.035 0.00 14.132 14.135 14.383 14.085 14.027 14.044 14.247 13.234 12.993 12.964  1.059 
 1   9.71 -0.41  0.92996  0.005 3.778  4.459 10.70  0.036 0.00 15.457 15.456 15.792 15.401 15.306 15.295 15.625 14.441 14.149 14.114  0.930 
 1   9.71 -0.41  1.08115  0.475 3.802  4.152 10.80  0.036 0.00 14.382 14.385 14.631 14.336 14.279 14.296 14.496 13.486 13.247 13.217  1.081 
 1   9.71 -0.41  1.05868  0.394 3.802  4.223 10.80  0.036 0.79 14.375 14.380 14.663 14.328 14.254 14.258 14.517 13.425 13.157 13.124  1.059 
 1   9.71 -0.41  0.96348  0.107 3.787  4.409 10.90  0.036 0.00 15.403 15.404 15.708 15.351 15.269 15.269 15.553 14.431 14.159 14.126  0.963 
 1   9.71 -0.41  1.05115  0.373 3.803  4.243 10.95  0.037 0.83 14.507 14.511 14.791 14.459 14.387 14.392 14.645 13.562 13.298 13.265  1.051 
 1   9.71 -0.41  1.54466  0.649 3.798  3.976 11.20  0.037 0.72 14.348 14.348 14.605 14.298 14.236 14.249 14.466 13.431 13.185 13.154  1.116 
 1   9.71 -0.41  0.97108  0.130 3.789  4.397 11.40  0.037 0.00 15.845 15.847 16.145 15.795 15.716 15.717 15.992 14.883 14.614 14.582  0.971 
 1   9.71 -0.41  1.29136  0.699 3.759  3.779 11.60  0.037 0.88 14.621 14.624 15.018 14.565 14.443 14.411 14.828 13.519 13.188 13.145  1.142 
 1   9.71 -0.41  1.02739  0.302 3.801  4.298 11.75  0.038 0.00 15.765 15.770 16.024 15.720 15.659 15.675 15.886 14.862 14.619 14.590  1.027 
 1   9.71 -0.41  1.06739  0.417 3.801  4.198 11.95  0.038 0.00 15.678 15.682 15.936 15.632 15.572 15.587 15.798 14.773 14.530 14.501  1.067 
 1   9.71 -0.41  1.05643  0.388 3.802  4.229 11.95  0.038 0.93 15.242 15.246 15.510 15.196 15.131 15.144 15.368 14.326 14.077 14.046  1.056 
 1   9.71 -0.41  1.11977  0.662 3.796  3.955 12.35  0.038 0.00 15.464 15.464 15.728 15.414 15.348 15.358 15.585 14.537 14.287 14.255  1.120 
 1   9.71 -0.41  1.18628  1.922 3.680  2.254 12.75  0.038 0.87 12.688 12.808 13.533 12.743 12.492 12.356 13.236 11.279 10.743 10.663  1.186 
 1   9.71 -0.41  1.13514  0.708 3.777  3.838 13.05  0.038 0.76 15.920 15.918 16.256 15.863 15.764 15.749 16.087 14.887 14.591 14.552  1.135 
 1   9.71 -0.41  1.18306  2.017 3.654  2.051 14.65  0.038 0.99 13.900 14.070 14.863 14.007 13.727 13.566 14.563 12.448 11.858 11.768  1.176 
 1   9.71 -0.39  0.57766 -1.069 3.639  4.770  8.10  0.023 0.00 15.542 15.805 16.820 15.750 15.381 15.170 16.796 14.009 13.369 13.261  0.578 
 1   9.71 -0.39  0.95656  0.088 3.784  4.413  8.45  0.025 0.94 12.450 12.439 12.774 12.383 12.289 12.280 12.609 11.426 11.134 11.098  0.957 
 1   9.71 -0.39  1.12192  0.670 3.791  3.929  9.25  0.030 0.00 12.344 12.335 12.613 12.283 12.212 12.219 12.465 11.390 11.132 11.099  1.122 
 1   9.71 -0.39  1.23225 -0.044 3.772  4.478 10.10  0.034 0.74 14.978 14.974 15.330 14.917 14.815 14.798 15.157 13.934 13.631 13.594  0.913 
 1   9.71 -0.39  1.22310  0.521 3.806  4.121 10.30  0.035 0.88 13.766 13.767 14.001 13.718 13.668 13.690 13.870 12.886 12.656 12.627  1.082 
 1   9.71 -0.39  0.79425 -0.399 3.728  4.597 10.30  0.035 0.94 15.473 15.510 16.070 15.443 15.258 15.177 15.870 14.201 13.770 13.709  0.794 
 1   9.71 -0.39  0.96555  0.115 3.786  4.399 10.35  0.035 0.00 14.832 14.831 15.138 14.777 14.695 14.694 14.981 13.855 13.582 13.549  0.966 
 1   9.71 -0.39  0.85580 -0.214 3.753  4.541 10.40  0.035 0.79 15.434 15.465 15.955 15.402 15.240 15.177 15.774 14.227 13.818 13.761  0.856 
 1   9.71 -0.39  1.05792  0.391 3.799  4.214 10.50  0.035 0.00 14.292 14.292 14.551 14.242 14.180 14.194 14.411 13.379 13.133 13.103  1.058 
 1   9.71 -0.39  0.84927 -0.233 3.750  4.548 10.55  0.036 0.00 15.902 15.905 16.343 15.843 15.707 15.665 16.148 14.758 14.406 14.360  0.849 
 1   9.71 -0.39  1.01642  0.272 3.797  4.308 10.60  0.036 0.00 14.691 14.691 14.959 14.640 14.575 14.587 14.816 13.768 13.518 13.487  1.016 
 1   9.71 -0.39  0.90957 -0.055 3.771  4.483 10.70  0.036 0.00 15.609 15.607 15.968 15.549 15.444 15.426 15.793 14.559 14.253 14.215  0.910 
 1   9.71 -0.39  1.04250  0.351 3.800  4.252 11.15  0.037 0.00 15.044 15.045 15.302 14.995 14.934 14.949 15.163 14.135 13.891 13.862  1.042 
 1   9.71 -0.39  1.08872  0.544 3.805  4.096 11.15  0.037 0.00 14.560 14.561 14.800 14.513 14.461 14.481 14.667 13.675 13.442 13.413  1.089 
 1   9.71 -0.39  1.12852  0.693 3.784  3.880 11.15  0.037 0.87 13.897 13.894 14.195 13.841 13.759 13.758 14.039 12.917 12.645 12.611  1.129 
 1   9.71 -0.39  1.17824  1.744 3.690  2.472 11.45  0.037 0.00 11.859 11.953 12.642 11.887 11.652 11.528 12.354 10.476  9.969  9.894  1.178 
 1   9.71 -0.39  1.10361  0.598 3.801  4.034 11.60  0.037 0.00 14.876 14.876 15.125 14.827 14.769 14.785 14.988 13.973 13.733 13.703  1.104 
 1   9.71 -0.39  1.01924  0.281 3.798  4.303 11.60  0.037 0.00 15.668 15.670 15.936 15.619 15.554 15.566 15.794 14.748 14.499 14.468  1.019 
 1   9.71 -0.39  1.51562  0.718 3.711  3.571 11.65  0.037 0.76 14.625 14.679 15.269 14.614 14.414 14.321 15.027 13.321 12.868 12.805  1.152 
 1   9.71 -0.39  1.04301  0.352 3.800  4.251 12.10  0.038 0.00 15.990 15.993 16.250 15.942 15.881 15.896 16.111 15.082 14.838 14.808  1.043 
 1   9.71 -0.39  1.08089  0.517 3.806  4.125 12.45  0.038 0.89 15.568 15.570 15.826 15.521 15.461 15.475 15.687 14.661 14.417 14.387  1.081 
 1   9.71 -0.39  1.10046  0.584 3.803  4.052 12.85  0.038 0.92 15.730 15.731 15.984 15.682 15.622 15.638 15.846 14.825 14.584 14.553  1.100 
 1   9.71 -0.39  1.58246  0.856 3.704  3.407 13.25  0.038 0.73 15.880 15.947 16.568 15.882 15.670 15.566 16.316 14.549 14.076 14.010  1.157 
 1   9.71 -0.39  1.31194  1.889 3.681  2.292 13.45  0.038 0.90 13.496 13.615 14.351 13.549 13.296 13.160 14.050 12.082 11.547 11.467  1.184 
 1   9.71 -0.39  1.17031  1.600 3.675  2.553 13.50  0.038 0.00 14.270 14.407 15.166 14.342 14.079 13.933 14.872 12.839 12.283 12.199  1.170 
 1   9.71 -0.39  1.16974  1.540 3.678  2.624 14.35  0.038 0.96 15.131 15.244 15.915 15.181 14.945 14.819 15.652 13.756 13.228 13.150  1.170 
